Package,OpenSSF_RS,Custom_SC,Custom_RS,Snyk_SC,Snyk_RS,Id,Label,Degree,Pageranks,Eigencentrality,In_reach,Avg_RS
pyodbc,5.11,0.71683541,7.1683541,87,1.3,5712,pyodbc-4.0.39,5,9.50E-05,0.00229,1,4.526118033
optuna,5.11,0.659978473,6.59978473,91,0.9,7410,optuna-3.1.1,10,4.50E-05,0.00091,17,4.203261577
playwright,5.11,0.606848521,6.06848521,94,0.6,3406,playwright-1.32.1,8,6.80E-05,0.00281,4,3.926161737
versioneer,5.11,0.747156775,7.47156775,85,1.5,8910,versioneer-0.28,2,6.70E-05,0.00091,1,4.693855917
acme,5.11,0.584622174,5.84622174,97,0.3,1117,acme-1.31.0,9,3.90E-05,0.00046,42,3.752073913
pyqtgraph,5.11,0.662429305,6.62429305,90,1,654,pyqtgraph-0.13.3,7,7.60E-05,0.00279,2,4.24476435
snakemake,5.11,0.562160357,5.62160357,87,1.3,4234,snakemake-7.25.0,23,3.80E-05,0.00046,130,4.010534523
msgpack,5.08,0.713972512,7.13972512,88,1.2,360,msgpack-1.0.5,47,0.000432,0.02349,1,4.473241707
websockets,5.08,0.616334727,6.16334727,89,1.1,98,websockets-11.0.1,35,0.000385,0.01755,1,4.11444909
jax,5.08,0.613171684,6.13171684,91,0.9,679,jax-0.4.8,26,0.00017,0.0107,11,4.037238947
jaxlib,5.08,0.61289332,6.1289332,91,0.9,6538,jaxlib-0.4.7,18,0.000109,0.00683,10,4.036311067
rdflib,5.08,0.68293017,6.8293017,97,0.3,739,rdflib-6.3.2,21,0.000305,0.0092,4,4.069767233
pydeck,5.08,0.640762382,6.40762382,83,1.7,2402,pydeck-0.8.0,3,3.70E-05,0.00055,7,4.395874607
ipython,5.05,0.544012126,5.44012126,94,0.6,464,ipython-8.12.0,82,0.000506,0.03461,20,3.696707087
tokenizers,5.05,0.614749671,6.14749671,91,0.9,1942,tokenizers-0.13.3,7,6.90E-05,0.00376,1,4.032498903
yapf,5.05,0.621270426,6.21270426,100,0,9587,yapf-0.32.0,3,4.20E-05,0.00137,1,3.754234753
google-cloud-spanner,5.05,0.720253293,7.20253293,90,1,5506,google-cloud-spanner-3.31.0,6,3.50E-05,0,63,4.417510977
stripe,5.05,0.583135689,5.83135689,91,0.9,5599,stripe-2.76.0,2,4.10E-05,0.00046,28,3.927118963
splunk-sdk,5.05,0.647359955,6.47359955,91,0.9,3385,splunk-sdk-1.7.3,1,3.80E-05,0.00046,1,4.14119985
keyrings-alt,5.05,0.773690874,7.73690874,74,2.6,649,keyrings-alt-4.2.0,4,4.20E-05,0.00142,3,5.12896958
awscrt,5.05,0.527929849,5.27929849,87,1.3,8535,awscrt-0.16.14,2,8.70E-05,0.00094,1,3.87643283
pymc,5.05,0.776050493,7.76050493,93,0.7,8247,pymc3-3.11.5,15,4.90E-05,0.00139,133,4.503501643
pvlib,5.05,0.699157277,6.99157277,87,1.3,11018,pvlib-0.9.5,7,3.90E-05,0.00046,44,4.447190923
pyvista,5.05,0.69499369,6.9499369,93,0.7,3375,pyvista-0.38.5,8,4.50E-05,0.00091,65,4.2333123
google-resumable-media,5.03,0.74753947,7.4753947,91,0.9,1261,google-resumable-media-2.4.1,7,9.20E-05,0.00362,2,4.4684649
poetry-core,5.03,0.723829422,7.23829422,88,1.2,9590,poetry-core-1.5.2,2,5.20E-05,0.00098,1,4.489431407
networkx,5.03,0.754782163,7.54782163,93,0.7,265,networkx-3.1,167,0.001291,0.08053,35,4.425940543
loguru,5.03,0.744367707,7.44367707,91,0.9,995,loguru-0.6.0,20,0.000216,0.00961,1,4.457892357
djangorestframework,5.03,0.595628735,5.95628735,90,1,1018,djangorestframework-3.14.0,27,0.000314,0.01076,8,3.995429117
elasticsearch-dsl,5.03,0.572691925,5.72691925,94,0.6,3383,elasticsearch-dsl-7.4.1,6,4.60E-05,0.00137,38,3.78563975
glances,5.03,0.529146083,5.29146083,87,1.3,9157,glances-3.3.1.1,4,3.50E-05,0,5,3.873820277
fastjsonschema,5,0.623954964,6.23954964,85,1.5,492,fastjsonschema-2.16.3,4,9.80E-05,0.00263,1,4.246516547
prettytable,5,0.602025752,6.02025752,97,0.3,987,prettytable-3.7.0,47,0.000351,0.02196,2,3.773419173
yamllint,5,0.646092417,6.46092417,90,1,5413,yamllint-1.30.0,7,4.40E-05,0.00139,5,4.15364139
itsdangerous,4.97,0.877979849,8.77979849,87,1.3,144,itsdangerous-2.1.2,27,0.000553,0.01738,1,5.016599497
python-utils,4.97,0.628213729,6.28213729,84,1.6,1608,python-utils-3.5.2,3,0.000142,0.00166,1,4.284045763
notebook,4.97,0.671641247,6.71641247,94,0.6,452,notebook-6.5.4,38,0.000181,0.00654,139,4.095470823
jupyterlab-server,4.97,0.600927289,6.00927289,94,0.6,2257,jupyterlab-server-2.22.1,9,4.30E-05,0.00063,91,3.85975763
pytest-xdist,4.97,0.575409876,5.75409876,90,1,4030,pytest-xdist-1.29.0,5,3.80E-05,0.00046,21,3.90803292
numexpr,4.97,0.681234555,6.81234555,91,0.9,1432,numexpr-2.8.4,11,0.000104,0.00461,3,4.227448517
geopandas,4.97,0.671641247,6.71641247,97,0.3,1537,geopandas-0.12.2,28,0.000154,0.01062,24,3.995470823
kornia,4.97,0.529019385,5.29019385,94,0.6,521,kornia-0.6.11,4,4.20E-05,0.00091,64,3.620064617
google-cloud-build,4.97,0.76406621,7.6406621,88,1.2,3302,google-cloud-build-3.14.0,5,4.20E-05,0.00046,52,4.603554033
python-telegram-bot,4.97,0.655306268,6.55306268,97,0.3,6355,python-telegram-bot-13.15,6,4.50E-05,0.00046,11,3.941020893
google-analytics-data,4.97,0.771825821,7.71825821,90,1,7035,google-analytics-data-0.12.1,4,3.60E-05,0.00046,41,4.562752737
homeassistant,4.97,0.671641247,6.71641247,93,0.7,2573,homeassistant-2023.4.5,27,3.50E-05,0,82,4.128804157
setuptools,4.95,0.400968822,4.00968822,73,2.7,219,setuptools-67.6.1,435,0.008323,0.22734,1,3.88656274
pyyaml,4.95,0.582502359,5.82502359,88,1.2,184,pyyaml-6.0,630,0.006842,0.3076,1,3.99167453
packaging,4.95,0.593759389,5.93759389,97,0.3,11,packaging-23.1,273,0.00359,0.169708,1,3.729197963
google-cloud-core,4.95,0.74518312,7.4518312,91,0.9,1259,google-cloud-core-2.3.2,19,0.000218,0.00794,59,4.433943733
gitdb,4.95,0.671641247,6.71641247,85,1.5,1370,gitdb-4.0.10,14,0.001305,0.0083,2,4.388804157
hvac,4.95,0.679661315,6.79661315,97,0.3,4289,hvac-0.11.2,3,3.90E-05,0.00046,29,4.015537717
google-cloud-datastore,4.95,0.739163192,7.39163192,90,1,2880,google-cloud-datastore-2.15.1,7,7.90E-05,0.00148,61,4.44721064
google-cloud-bigtable,4.95,0.721929491,7.21929491,90,1,1651,google-cloud-bigtable-2.17.0,6,6.50E-05,0.00046,62,4.38976497
pydriller,4.95,0.747360474,7.47360474,85,1.5,12955,pydriller-1.15.1,4,3.70E-05,0.00046,6,4.64120158
pytype,4.95,0.678702986,6.78702986,94,0.6,12706,pytype-2023.4.11,11,4.00E-05,0.00046,20,4.112343287
apprise,4.95,0.731503666,7.31503666,85,1.5,291,apprise-1.3.0,8,5.10E-05,0.00096,41,4.588345553
libpysal,4.95,0.741479444,7.41479444,84,1.6,6725,libpysal-4.7.0,9,4.50E-05,0.00046,53,4.65493148
cwl-upgrader,4.95,0.792934246,7.92934246,76,2.4,9935,cwl-upgrader-1.2.4,4,4.00E-05,0.00048,41,5.093114153
pymysql,4.92,0.845259904,8.45259904,94,0.6,1514,pymysql-1.0.3,18,0.000132,0.00784,5,4.657533013
zope-interface,4.92,0.499574396,4.99574396,91,0.9,594,zope-interface-6.0,98,0.001404,0.0558,2,3.605247987
apache-airflow,4.92,0.407805441,4.07805441,91,0.9,10387,apache-airflow-2.5.3,61,6.50E-05,0.00046,190,3.29935147
apache-airflow-providers-common-sql,4.92,0.555683084,5.55683084,94,0.6,10388,apache-airflow-providers-common-sql-1.4.0,3,6.60E-05,0.00096,2,3.692276947
distributed,4.92,0.618979769,6.18979769,91,0.9,566,distributed-2023.4.0,25,5.90E-05,0.00401,96,4.003265897
apache-airflow-providers-http,4.92,0.554740784,5.54740784,91,0.9,10390,apache-airflow-providers-http-4.3.0,5,3.60E-05,0.00048,54,3.789135947
apache-airflow-providers-imap,4.92,0.554889477,5.54889477,91,0.9,10391,apache-airflow-providers-imap-3.1.1,1,3.60E-05,0.00048,1,3.78963159
apache-airflow-providers-ftp,4.92,0.418313998,4.18313998,91,0.9,10389,apache-airflow-providers-ftp-3.3.1,1,3.60E-05,0.00048,1,3.334379993
apache-airflow-providers-sqlite,4.92,0.417826281,4.17826281,91,0.9,10392,apache-airflow-providers-sqlite-3.3.1,2,3.60E-05,0.00048,3,3.33275427
pillow-heif,4.92,0.777266336,7.77266336,84,1.6,4961,pillow-heif-0.10.1,4,6.60E-05,0.00137,2,4.76422112
fsspec,4.89,0.68849028,6.8849028,94,0.6,576,fsspec-2023.4.0,22,0.000125,0.01077,46,4.1249676
mypy-extensions,4.89,0.763906219,7.63906219,88,1.2,528,mypy-extensions-1.0.0,23,0.000344,0.01211,1,4.576354063
docker,4.89,0.620656234,6.20656234,87,1.3,1354,docker-6.0.1,33,0.000209,0.01213,39,4.132187447
asttokens,4.89,0.775663731,7.75663731,88,1.2,54,asttokens-2.2.1,9,0.000169,0.00403,2,4.61554577
pendulum,4.89,0.696941211,6.96941211,78,2.2,206,pendulum-2.1.2,28,0.0002,0.01229,5,4.686470703
pre-commit,4.89,0.551639864,5.51639864,94,0.6,3007,pre-commit-2.7.1,7,3.80E-05,0.00046,13,3.668799547
readme-renderer,4.89,0.612990947,6.12990947,91,0.9,189,readme-renderer-37.3,8,5.20E-05,0.00175,8,3.973303157
pandas-gbq,4.89,0.741566921,7.41566921,86,1.4,2663,pandas-gbq-0.17.8,12,3.90E-05,0.00046,99,4.568556403
kfp-pipeline-spec,4.89,0.632609497,6.32609497,87,1.3,3743,kfp-pipeline-spec-0.1.17,2,3.70E-05,0.0005,2,4.172031657
jira,4.89,0.780184612,7.80184612,94,0.6,5053,jira-3.5.0,8,6.70E-05,0.00094,48,4.430615373
qtpy,4.89,0.853456494,8.53456494,94,0.6,515,qtpy-2.3.1,27,0.00035,0.01282,2,4.67485498
cookiecutter,4.89,0.652367718,6.52367718,97,0.3,2625,cookiecutter-2.1.1,11,0.000102,0.00185,46,3.90455906
backports-functools-lru-cache,4.89,0.780299059,7.80299059,75,2.5,4286,backports-functools-lru-cache-1.6.4,3,5.30E-05,0.00139,1,5.064330197
inquirer,4.89,0.820782724,8.20782724,86,1.4,1738,inquirer-3.1.3,8,6.50E-05,0.00233,7,4.83260908
rtree,4.89,0.86258521,8.6258521,81,1.9,1544,rtree-1.0.1,6,9.10E-05,0.00283,1,5.138617367
google-cloud-pipeline-components,4.89,0.633362505,6.33362505,85,1.5,3737,google-cloud-pipeline-components-1.0.42,8,3.50E-05,0,149,4.24120835
databases,4.89,0.733877107,7.33877107,87,1.3,10549,databases-0.7.0,2,4.90E-05,0.00048,3,4.509590357
onnxmltools,4.89,0.746143232,7.46143232,71,2.9,13337,onnxmltools-1.11.2,4,3.70E-05,0.00046,20,5.083810773
asteval,4.89,0.756814625,7.56814625,76,2.4,3945,asteval-0.9.29,2,4.70E-05,0.00098,1,4.952715417
azure-iot-device,4.89,0.617857289,6.17857289,71,2.9,1576,azure-iot-device-2.12.0,8,3.60E-05,0.00046,36,4.656190963
grafanalib,4.89,0.580414526,5.80414526,80,2,5369,grafanalib-0.5.14,2,5.00E-05,0.00046,2,4.231381753
docker-py,4.89,0.485767502,4.85767502,72,2.8,7574,docker-py-1.10.6,6,6.70E-05,0.00091,31,4.18255834
sqlalchemy,4.86,0.223702889,2.23702889,100,0,808,sqlalchemy-2.0.9,105,0.000923,0.04865,3,2.365676297
aiosignal,4.86,0.648895329,6.48895329,85,1.5,61,aiosignal-1.3.1,6,0.000205,0.00777,2,4.28298443
rapidfuzz,4.86,0.6027596,6.027596,91,0.9,989,rapidfuzz-2.15.1,4,0.000232,0.00192,1,3.929198667
sentencepiece,4.86,0.629722311,6.29722311,92,0.8,2414,sentencepiece-0.1.98,8,6.10E-05,0.00372,1,3.985741037
ecdsa,4.86,0.603893034,6.03893034,81,1.9,732,ecdsa-0.18.0,20,0.000243,0.00917,2,4.266310113
firebase-admin,4.86,0.602244847,6.02244847,91,0.9,1256,firebase-admin-6.1.0,8,5.50E-05,0.00091,84,3.927482823
nibabel,4.86,0.843481875,8.43481875,83,1.7,848,nibabel-4.0.2,4,3.80E-05,0.00046,4,4.998272917
google-cloud-asset,4.86,0.745429546,7.45429546,81,1.9,4790,google-cloud-asset-3.19.0,7,3.50E-05,0,55,4.738098487
greenlet,4.84,0.548385084,5.48385084,91,0.9,809,greenlet-2.0.2,24,0.0014,0.01547,1,3.741283613
jedi,4.84,0.827410856,8.27410856,94,0.6,473,jedi-0.18.2,10,0.000117,0.0059,2,4.57136952
bleach,4.84,0.700609564,7.00609564,97,0.3,200,bleach-6.0.0,13,8.40E-05,0.00586,3,4.048698547
behave,4.84,0.720314872,7.20314872,71,2.9,1359,behave-1.2.6,8,9.70E-05,0.00231,4,4.981049573
channels,4.84,0.660216023,6.60216023,89,1.1,1192,channels-2.4.0,4,4.50E-05,0.00046,30,4.180720077
pdoc,4.84,0.739038915,7.39038915,88,1.2,3704,pdoc-13.1.0,5,3.90E-05,0.00091,7,4.476796383
mock-alchemy,4.84,0.818673725,8.18673725,72,2.8,8304,mock-alchemy-0.2.6,2,3.60E-05,0.00046,4,5.275579083
keyring,4.81,0.843216525,8.43216525,88,1.2,187,keyring-23.13.1,30,0.00022,0.01125,16,4.814055083
smart-open,4.81,0.640032384,6.40032384,94,0.6,372,smart-open-6.3.0,14,9.30E-05,0.00403,84,3.936774613
identify,4.81,0.565114526,5.65114526,91,0.9,3016,identify-2.5.22,4,6.10E-05,0.00196,1,3.78704842
datasets,4.81,0.625855725,6.25855725,97,0.3,1911,datasets-2.11.0,23,7.80E-05,0.00368,71,3.789519083
globus-sdk,4.81,0.757419614,7.57419614,88,1.2,1322,globus-sdk-3.19.0,14,0.000187,0.00514,31,4.52806538
mkdocs,4.81,0.535289559,5.35289559,94,0.6,10338,mkdocs-1.4.2,14,7.50E-05,0.00238,17,3.587631863
pikepdf,4.81,0.588028877,5.88028877,85,1.5,3990,pikepdf-7.2.0,6,5.50E-05,0.00091,7,4.06342959
petl,4.81,0.709899682,7.09899682,91,0.9,1634,petl-1.7.12,2,4.00E-05,0.00096,1,4.269665607
prawcore,4.81,0.763753818,7.63753818,81,1.9,2882,prawcore-2.3.0,2,5.20E-05,0.00055,28,4.782512727
pip,4.78,0.446073866,4.46073866,96,0.4,641,pip-23.1,33,0.000527,0.01697,1,3.213579553
virtualenv,4.78,0.590201526,5.90201526,100,0,365,virtualenv-20.21.0,21,0.000147,0.00782,6,3.560671753
jsonschema,4.78,0.566904786,5.66904786,91,0.9,95,jsonschema-4.17.3,118,0.0008,0.05165,18,3.783015953
wcwidth,4.78,0.704142681,7.04142681,85,1.5,481,wcwidth-0.2.6,23,0.001198,0.01344,1,4.440475603
markdown,4.78,0.859538872,8.59538872,100,0,289,markdown-3.4.3,52,0.0006,0.02466,1,4.458462907
tornado,4.78,0.551278058,5.51278058,94,0.6,128,tornado-6.2,53,0.000596,0.028,1,3.63092686
fastapi,4.78,0.509274366,5.09274366,88,1.2,716,fastapi-0.95.1,29,0.000127,0.00852,40,3.690914553
argcomplete,4.78,0.722857057,7.22857057,91,0.9,2513,argcomplete-1.12.3,1,4.50E-05,0.00046,1,4.302856857
pip-tools,4.78,0.5123354,5.123354,100,0,9535,pip-tools-6.13.0,8,4.10E-05,0.00094,10,3.301118
icalendar,4.78,0.70925116,7.0925116,91,0.9,807,icalendar-5.0.5,6,6.80E-05,0.0019,5,4.257503867
libtmux,4.78,0.743729415,7.43729415,85,1.5,10670,libtmux-0.21.1,1,4.20E-05,0.00046,1,4.572431383
cerberus,4.76,0.730056999,7.30056999,88,1.2,1092,cerberus-1.3.4,6,7.10E-05,0.00233,2,4.420189997
xsdata,4.76,0.70645559,7.0645559,78,2.2,10417,xsdata-22.12,1,5.20E-05,0.00048,1,4.674851967
itables,4.76,0.792699301,7.92699301,76,2.4,3827,itables-1.4.5,4,3.60E-05,0.00046,25,5.02899767
extensionclass,4.76,0.603321003,6.03321003,81,1.9,8338,extensionclass-5.0,6,0.000106,0.00297,1,4.23107001
jaraco-classes,4.73,0.64858105,6.4858105,78,2.2,195,jaraco-classes-3.2.3,5,0.000109,0.00242,2,4.471936833
google-cloud-bigquery,4.73,0.692894368,6.92894368,100,0,1754,google-cloud-bigquery-3.9.0,18,7.50E-05,0.00329,70,3.88631456
isort,4.73,0.638005231,6.38005231,91,0.9,2603,isort-5.12.0,10,0.000105,0.00482,1,4.00335077
jupyter-client,4.73,0.553183333,5.53183333,97,0.3,465,jupyter-client-8.2.0,25,0.000155,0.01069,10,3.52061111
kubernetes,4.73,0.538624518,5.38624518,97,0.3,3745,kubernetes-25.3.0,13,4.30E-05,0.00096,51,3.472081727
shapely,4.73,0.477426178,4.77426178,88,1.2,1547,shapely-2.0.1,41,0.000271,0.01883,3,3.56808726
tox,4.73,0.758437925,7.58437925,97,0.3,4564,tox-4.4.12,12,7.60E-05,0.00094,14,4.204793083
sphinxcontrib-serializinghtml,4.73,0.671641247,6.71641247,81,1.9,1233,sphinxcontrib-serializinghtml-1.1.5,10,0.000125,0.00576,1,4.448804157
sphinxcontrib-htmlhelp,4.73,0.72586338,7.2586338,81,1.9,1230,sphinxcontrib-htmlhelp-2.0.1,7,8.00E-05,0.00423,1,4.6295446
sphinxcontrib-applehelp,4.73,0.717229958,7.17229958,81,1.9,1228,sphinxcontrib-applehelp-1.0.4,7,8.00E-05,0.00423,1,4.600766527
sphinxcontrib-devhelp,4.73,0.671641247,6.71641247,82,1.8,1229,sphinxcontrib-devhelp-1.0.2,9,8.30E-05,0.00519,1,4.415470823
sphinxcontrib-qthelp,4.73,0.671641247,6.71641247,81,1.9,1232,sphinxcontrib-qthelp-1.0.3,9,8.30E-05,0.00519,1,4.448804157
brotli,4.73,0.568848542,5.68848542,97,0.3,68,brotli-1.0.9,19,0.000415,0.01508,1,3.572828473
celery,4.73,0.586074,5.86074,94,0.6,3522,celery-5.2.7,18,9.80E-05,0.00411,18,3.730246667
bandit,4.73,0.701251777,7.01251777,95,0.5,12112,bandit-1.7.5,5,4.30E-05,0.00048,15,4.080839257
graphene,4.73,0.673737466,6.73737466,91,0.9,1203,graphene-2.1.9,22,0.000253,0.00845,7,4.12245822
google-cloud-trace,4.73,0.751595009,7.51595009,85,1.5,11164,google-cloud-trace-1.11.1,3,3.50E-05,0,51,4.581983363
tempora,4.73,0.691963829,6.91963829,74,2.6,3092,tempora-5.2.2,5,0.000114,0.00146,4,4.74987943
sphinxcontrib-websupport,4.73,0.671641247,6.71641247,79,2.1,6101,sphinxcontrib-websupport-1.2.4,6,4.90E-05,0.0024,2,4.515470823
pyro-ppl,4.73,0.550201233,5.50201233,91,0.9,6743,pyro-ppl-1.8.4,10,5.30E-05,0.00139,68,3.710670777
rich-click,4.73,0.623207148,6.23207148,71,2.9,1912,rich-click-1.6.1,10,6.80E-05,0.00322,12,4.620690493
param,4.73,0.604805672,6.04805672,77,2.3,6242,param-1.13.0,7,0.000201,0.00359,1,4.35935224
aiomysql,4.73,0.71658393,7.1658393,86,1.4,5420,aiomysql-0.0.21,2,4.20E-05,0.00046,2,4.431946433
pyvisa,4.73,0.593845803,5.93845803,78,2.2,3979,pyvisa-1.13.0,4,5.80E-05,0.00139,2,4.28948601
ibis-framework,4.73,0.552319586,5.52319586,93,0.7,9782,ibis-framework-1.4.0,8,4.10E-05,0.00094,13,3.651065287
casbin,4.73,0.731365419,7.31365419,82,1.8,8587,casbin-1.9.3,3,6.50E-05,0.00046,4,4.614551397
python-dateutil,4.7,0.838665925,8.38665925,86,1.4,14,python-dateutil-2.8.2,404,0.005547,0.233324,3,4.828886417
imageio,4.7,0.709105247,7.09105247,91,0.9,376,imageio-2.27.0,36,0.000186,0.01401,10,4.230350823
flax,4.7,0.69106403,6.9106403,94,0.6,6533,flax-0.6.9,11,5.70E-05,0.00091,38,4.070213433
gtts,4.7,0.610632281,6.10632281,88,1.2,3367,gtts-2.3.1,5,7.00E-05,0.00137,29,4.002107603
immutables,4.7,0.762041104,7.62041104,88,1.2,5175,immutables-0.19,1,3.70E-05,0.00046,1,4.50680368
pint,4.7,0.684152867,6.84152867,85,1.5,1427,pint-0.20.1,19,0.000154,0.00906,1,4.347176223
google-auth,4.68,0.701580505,7.01580505,100,0,613,google-auth-2.17.3,77,0.001078,0.04439,7,3.898601683
alembic,4.68,0.669175488,6.69175488,94,0.6,6403,alembic-1.10.3,26,0.000105,0.00958,10,3.99058496
humanize,4.68,0.581137313,5.81137313,91,0.9,884,humanize-4.4.0,1,4.50E-05,0.00062,1,3.797124377
phonenumbers,4.68,0.588493152,5.88493152,91,0.9,2787,phonenumbers-8.12.50,1,6.50E-05,0.00046,1,3.82164384
jellyfish,4.68,0.628239147,6.28239147,85,1.5,3384,jellyfish-0.11.2,1,3.80E-05,0.00046,1,4.15413049
cvxpy,4.68,0.524027777,5.24027777,88,1.2,3258,cvxpy-1.3.1,18,8.90E-05,0.00411,16,3.706759257
python-sonarqube-api,4.68,0.762477543,7.62477543,77,2.3,11889,python-sonarqube-api-1.2.1,2,4.20E-05,0.00046,21,4.868258477
websocket-client,4.65,0.598535156,5.98535156,97,0.3,512,websocket-client-1.5.1,44,0.000421,0.02213,1,3.645117187
more-itertools,4.65,0.575406957,5.75406957,94,0.6,199,more-itertools-9.1.0,37,0.000486,0.01789,1,3.66802319
bcrypt,4.65,0.726182076,7.26182076,88,1.2,555,bcrypt-4.0.1,20,0.000337,0.01093,1,4.37060692
elasticsearch,4.65,0.542606923,5.42606923,100,0,2313,elasticsearch-7.17.9,7,6.20E-05,0.0019,34,3.358689743
kafka-python,4.65,0.678020028,6.78020028,84,1.6,7131,kafka-python-2.0.2,2,4.60E-05,0.00091,1,4.343400093
google-cloud-logging,4.65,0.721365464,7.21365464,94,0.6,2008,google-cloud-logging-3.5.0,10,7.50E-05,0.00137,64,4.154551547
lark,4.65,0.712667054,7.12667054,88,1.2,1840,lark-1.1.5,6,0.000167,0.0034,1,4.325556847
librosa,4.65,0.688671585,6.88671585,85,1.5,7594,librosa-0.9.2,12,4.10E-05,0.00046,51,4.34557195
asyncpg,4.65,0.704354969,7.04354969,88,1.2,1747,asyncpg-0.27.0,7,8.80E-05,0.00373,1,4.297849897
protego,4.65,0.778563753,7.78563753,79,2.1,1529,protego-0.2.1,3,4.10E-05,0.001,2,4.84521251
lizard,4.65,0.738034329,7.38034329,69,3.1,5221,lizard-1.17.10,1,4.60E-05,0.00048,1,5.043447763
lark-parser,4.65,0.710830481,7.10830481,70,3,397,lark-parser-0.12.0,4,0.000105,0.0019,1,4.919434937
numpydoc,4.65,0.579132031,5.79132031,88,1.2,3790,numpydoc-1.5.0,7,5.00E-05,0.00233,48,3.880440103
htbuilder,4.65,0.685121156,6.85121156,76,2.4,9634,htbuilder-0.6.1,1,3.50E-05,0,2,4.633737187
google-cloud-storage,4.62,0.710825813,7.10825813,94,0.6,1258,google-cloud-storage-2.8.0,27,0.000194,0.01072,62,4.109419377
pyzmq,4.62,0.530916382,5.30916382,97,0.3,406,pyzmq-25.0.2,31,0.000273,0.01672,1,3.409721273
llvmlite,4.62,0.551658628,5.51658628,91,0.9,284,llvmlite-0.39.1,3,0.000115,0.00241,1,3.678862093
tensorboardx,4.62,0.650268131,6.50268131,79,2.1,363,tensorboardx-2.6,8,4.80E-05,0.00242,4,4.407560437
django-model-utils,4.62,0.707743198,7.07743198,87,1.3,5553,django-model-utils-4.3.1,3,4.30E-05,0.00091,5,4.332477327
rioxarray,4.62,0.609049237,6.09049237,84,1.6,1543,rioxarray-0.14.1,9,4.40E-05,0.00137,110,4.103497457
clvm-tools,4.62,0.773214659,7.73214659,65,3.5,5032,clvm-tools-0.4.6,3,4.10E-05,0.00046,5,5.284048863
pyopenssl,4.59,0.687555257,6.87555257,96,0.4,142,pyopenssl-23.1.1,51,0.000872,0.02963,7,3.95518419
build,4.59,0.767533877,7.67533877,94,0.6,4671,build-0.10.0,9,6.80E-05,0.0029,4,4.288446257
huggingface-hub,4.59,0.713565762,7.13565762,100,0,1915,huggingface-hub-0.13.4,21,0.000113,0.00733,34,3.90855254
geopy,4.59,0.671641247,6.71641247,97,0.3,547,geopy-2.3.0,12,9.30E-05,0.00512,2,3.868804157
funcx,4.59,0.741881957,7.41881957,88,1.2,10629,funcx-1.0.13,10,4.90E-05,0.00048,48,4.402939857
tensorflow-probability,4.59,0.576844418,5.76844418,97,0.3,3535,tensorflow-probability-0.19.0,14,6.20E-05,0.0019,11,3.552814727
numpyro,4.59,0.577251721,5.77251721,82,1.8,11842,numpyro-0.11.0,6,4.20E-05,0.00046,16,4.054172403
aws-cdk-core,4.59,0.440770415,4.40770415,90,1,9371,aws-cdk-core-1.198.1,29,0.000144,0.01155,18,3.33256805
aws-cdk-aws-iam,4.59,0.439249359,4.39249359,90,1,9369,aws-cdk-aws-iam-1.198.1,25,0.000112,0.00921,19,3.327497863
pyerfa,4.59,0.611799076,6.11799076,65,3.5,831,pyerfa-2.0.0.3,7,0.000177,0.00465,4,4.73599692
aws-cdk-aws-kms,4.59,0.439249359,4.39249359,90,1,9384,aws-cdk-aws-kms-1.198.1,18,6.80E-05,0.005,20,3.327497863
aws-cdk-aws-events,4.59,0.439249359,4.39249359,90,1,9383,aws-cdk-aws-events-1.198.1,10,4.80E-05,0.00201,20,3.327497863
aws-cdk-aws-lambda,4.59,0.439249359,4.39249359,90,1,9370,aws-cdk-aws-lambda-1.198.1,24,4.00E-05,0.00046,39,3.327497863
aws-cdk-aws-cloudwatch,4.59,0.439249359,4.39249359,90,1,9377,aws-cdk-aws-cloudwatch-1.198.1,12,5.30E-05,0.00295,20,3.327497863
aws-cdk-aws-logs,4.59,0.439249359,4.39249359,90,1,9385,aws-cdk-aws-logs-1.198.1,12,3.90E-05,0.00098,26,3.327497863
aws-cdk-aws-efs,4.59,0.439249359,4.39249359,90,1,9382,aws-cdk-aws-efs-1.198.1,11,3.60E-05,0.00048,29,3.327497863
art,4.59,0.786091834,7.86091834,88,1.2,3866,art-5.9,4,8.00E-05,0.00187,1,4.550306113
asdf,4.59,0.588786766,5.88786766,87,1.3,3358,asdf-2.15.0,18,0.000135,0.00341,31,3.925955887
hcloud,4.59,0.75993556,7.5993556,84,1.6,292,hcloud-1.19.0,4,6.00E-05,0.00091,31,4.596451867
arrow,4.57,0.659191871,6.59191871,94,0.6,514,arrow-1.2.3,26,0.000324,0.01189,4,3.92063957
cattrs,4.57,0.743856859,7.43856859,93,0.7,1641,cattrs-22.2.0,16,0.000164,0.00666,5,4.23618953
types-pyyaml,4.57,0.548265657,5.48265657,97,0.3,3899,types-pyyaml-6.0.12.9,4,5.20E-05,0.00187,1,3.450885523
dataclasses-json,4.57,0.739939059,7.39939059,88,1.2,2303,dataclasses-json-0.5.7,11,0.000103,0.00372,13,4.389796863
types-requests,4.57,0.546815019,5.46815019,97,0.3,868,types-requests-2.28.11.17,11,8.30E-05,0.00481,2,3.446050063
mpmath,4.57,0.695357159,6.95357159,87,1.3,273,mpmath-1.3.0,16,0.00047,0.00808,1,4.274523863
db-dtypes,4.57,0.796416893,7.96416893,83,1.7,2668,db-dtypes-1.1.1,9,4.10E-05,0.00096,21,4.744722977
