Id,Label,Degree,Pageranks,Eigencentrality
540,grpcio-1.54.0rc1,7,0.000177,0.00449
541,protobuf-3.19.6,7,0.000181,0.00473
542,protobuf-3.20.2,3,0.000258,0.00688
543,grpcio-1.47.0,9,0.000251,0.00687
544,protobuf-4.21.12,5,0.000282,0.00788
545,httplib2-0.12.0,2,0.000074,0.00134
546,halem-1.0.3,5,0.000035,0.00000
547,geopy-2.3.0,12,0.000093,0.00512
548,plotly-5.14.1,47,0.000243,0.02071
549,geographiclib-2.0,2,0.000124,0.00116
550,tenacity-8.2.2,19,0.000211,0.00998
551,gluster-georep-tools-0.2,3,0.000035,0.00000
552,argparse-1.4.0,66,0.000776,0.03046
553,glustercli-0.8.4,3,0.000074,0.00091
554,paramiko-3.1.0,44,0.000623,0.01968
555,bcrypt-4.0.1,20,0.000337,0.01093
556,pynacl-1.5.0,14,0.000319,0.00762
557,gwyfile-0.2.0,2,0.000035,0.00000
558,heyvi-0.2.25,8,0.000038,0.00048
559,pycollector-0.4.6,11,0.000040,0.00048
560,pytorch-lightning-2.0.1.post0,17,0.000074,0.00325
561,torchvision-0.15.1,26,0.000138,0.01030
562,ujson-5.7.0,36,0.000369,0.01748
563,vipy-1.14.4,7,0.000043,0.00096
564,boto3-1.26.114,52,0.000556,0.02243
565,dask-2023.4.0,50,0.000183,0.01551
566,distributed-2023.4.0,25,0.000059,0.00401
567,botocore-1.29.114,20,0.000316,0.00879
568,jmespath-1.0.1,33,0.000783,0.01959
569,s3transfer-0.6.0,16,0.000357,0.00697
570,jmespath-0.10.0,24,0.000577,0.01327
571,botocore-1.29.115,18,0.000303,0.00772
572,botocore-1.29.113,10,0.000204,0.00344
573,botocore-1.29.53,6,0.000097,0.00167
574,botocore-1.29.91,6,0.000101,0.00167
575,botocore-1.27.96,5,0.000096,0.00121
576,fsspec-2023.4.0,22,0.000125,0.01077
577,partd-1.4.0,5,0.000052,0.00211
578,pyarrow-11.0.0,37,0.000207,0.01706
579,zipp-3.1.0,2,0.000195,0.00151
580,locket-1.0.0,2,0.000060,0.00117
581,sortedcontainers-2.4.0,38,0.000630,0.01931
582,tblib-1.7.0,4,0.000053,0.00207
583,zict-2.2.0,2,0.000038,0.00063
584,zict-3.0.0,1,0.000038,0.00063
585,heapdict-1.0.1,3,0.000114,0.00144
586,lightning-utilities-0.8.0,3,0.000041,0.00061
587,torchmetrics-0.11.4,8,0.000058,0.00244
588,torchmetrics-0.10.3,5,0.000046,0.00107
589,ffmpeg-python-0.2.0,7,0.000079,0.00233
590,future-0.18.2,5,0.000110,0.00249
591,gordon-dns-0.0.1.dev10,9,0.000050,0.00139
592,async-dns-2.0.0,1,0.000042,0.00052
593,ulogger-2.0.2,3,0.000047,0.00100
594,zope-interface-6.0,98,0.001404,0.05580
595,grispy-0.2.0,3,0.000035,0.00000
596,harp-image-preprocess-2.4.0.4,14,0.000035,0.00000
597,image-1.5.33,5,0.000042,0.00094
598,logzero-1.7.0,11,0.000103,0.00509
599,opencv-python-4.7.0.72,72,0.000553,0.03215
600,pynrrd-1.0.0,8,0.000045,0.00187
601,pyqt5-5.14.2,6,0.000056,0.00185
602,simpleitk-2.2.1,6,0.000069,0.00283
603,strconv-0.4.2,2,0.000040,0.00091
604,nptyping-2.5.0,5,0.000051,0.00146
605,pyqt5-sip-12.12.0,12,0.000353,0.00670
606,pyqt5-sip-12.8.0,2,0.000060,0.00100
607,google-sheets-lib-0.4,2,0.000035,0.00000
608,pygsheets-2.0.6,3,0.000050,0.00046
609,google-api-python-client-2.85.0,83,0.000684,0.03477
610,google-auth-oauthlib-1.0.0,44,0.000382,0.01956
611,google-api-core-2.11.0,198,0.001807,0.08988
612,google-auth-httplib2-0.1.0,53,0.000407,0.02336
613,google-auth-2.17.3,77,0.001078,0.04439
614,uritemplate-4.1.1,26,0.000324,0.01430
615,google-api-core-2.10.2,9,0.000128,0.00328
616,google-auth-1.35.0,34,0.000467,0.01787
617,httplib2-0.20.4,5,0.000166,0.00456
618,grpcio-status-1.53.0,11,0.000209,0.00799
619,grpcio-status-1.48.2,5,0.000188,0.00551
620,grpcio-status-1.47.0,11,0.000200,0.00693
621,cachetools-5.3.0,35,0.000457,0.01859
622,cachetools-4.1.1,2,0.000219,0.00277
623,google-auth-1.28.1,9,0.000111,0.00332
624,aarc-entitlement-1.0.5,1,0.000035,0.00000
625,hot-recharge-4.0.0,3,0.000035,0.00000
626,munch-2.5.0,10,0.000081,0.00446
627,gpp-cpass-decrypt-0.0.1,2,0.000035,0.00000
628,google-area120-tables-0.11.2,3,0.000035,0.00000
629,proto-plus-1.22.2,164,0.001502,0.07530
630,hellowebapp-deploy-1.0.5,3,0.000035,0.00000
631,dj-database-url-0.5.0,1,0.000045,0.00046
632,waitress-2.0.0,1,0.000045,0.00046
633,whitenoise-5.2.0,1,0.000045,0.00046
634,httpie-asap-auth-0.3.0,2,0.000035,0.00000
635,atlassian-jwt-auth-17.0.0,4,0.000050,0.00046
636,httpie-3.2.1,55,0.000955,0.02103
637,cachecontrol-0.12.11,3,0.000049,0.00048
638,pyjwt-2.6.0,79,0.000814,0.03726
639,cryptography-3.4.8,19,0.000412,0.01067
640,cryptography-36.0.2,5,0.000238,0.00357
641,pip-23.1,33,0.000527,0.01697
642,graph-sd-0.1.4b0,5,0.000035,0.00000
643,orange3-associate-1.2.0,4,0.000041,0.00046
644,orange3-3.34.1,30,0.000046,0.00048
645,anyqt-0.2.0,3,0.000046,0.00146
646,baycomp-1.0.2,4,0.000036,0.00048
647,bottleneck-1.3.7,2,0.000036,0.00048
648,httpx-0.24.0,72,0.000787,0.03108
649,keyrings-alt-4.2.0,4,0.000042,0.00142
650,openpyxl-3.1.2,59,0.000291,0.02711
651,opentsne-0.7.1,4,0.000036,0.00048
652,orange-canvas-core-0.1.30,11,0.000042,0.00096
653,orange-widget-base-4.20.0,6,0.000036,0.00048
654,pyqtgraph-0.13.3,7,0.000076,0.00279
655,python-louvain-0.16,11,0.000055,0.00372
656,serverfiles-0.3.1,2,0.000036,0.00048
657,xlrd-2.0.1,33,0.000179,0.01555
658,xlsxwriter-3.1.0,25,0.000166,0.01183
659,httpcore-0.17.0,7,0.000164,0.00285
660,h2-4.1.0,19,0.000349,0.00989
661,httpcore-0.15.0,5,0.000146,0.00193
662,et-xmlfile-1.1.0,11,0.000486,0.00650
663,cachecontrol-0.12.12,14,0.000092,0.00543
664,dictdiffer-0.9.0,5,0.000055,0.00235
665,qasync-0.24.0,1,0.000039,0.00050
666,happenings-0.0.4,4,0.000035,0.00000
667,html2jirawiki-1.0.0,2,0.000035,0.00000
668,gpt2-client-2.1.5,7,0.000035,0.00000
669,gpt-2-simple-0.8.1,7,0.000039,0.00046
670,tensorflow-2.12.0,73,0.000480,0.02203
671,termcolor-2.2.0,62,0.000780,0.03053
672,toposort-1.10,4,0.000058,0.00187
673,absl-py-1.4.0,40,0.000328,0.02078
674,astunparse-1.6.3,7,0.000105,0.00343
675,flatbuffers-23.3.3,7,0.000108,0.00444
676,gast-0.4.0,3,0.000058,0.00254
677,google-pasta-0.2.0,4,0.000056,0.00245
678,h5py-3.8.0,137,0.001075,0.06466
679,jax-0.4.8,26,0.000170,0.01070
680,keras-2.12.0,19,0.000194,0.00977
681,libclang-16.0.0,2,0.000053,0.00200
682,opt-einsum-3.3.0,9,0.000112,0.00465
683,tensorboard-2.12.2,22,0.000066,0.00382
684,tensorflow-estimator-2.12.0,1,0.000051,0.00152
685,tensorflow-io-gcs-filesystem-0.32.0,2,0.000053,0.00200
686,wrapt-1.14.1,6,0.000078,0.00403
687,ml-dtypes-0.1.0,5,0.000082,0.00171
688,tensorboard-data-server-0.7.0,1,0.000038,0.00062
689,tensorboard-plugin-wit-1.8.1,3,0.000043,0.00157
690,grasia-dash-components-0.3.4,2,0.000035,0.00000
691,dash-2.9.3,26,0.000163,0.00464
692,dash-renderer-1.9.1,1,0.000050,0.00046
693,dash-core-components-2.0.0,4,0.000063,0.00214
694,dash-html-components-2.0.0,4,0.000063,0.00214
695,dash-table-5.0.0,3,0.000061,0.00168
696,flask-2.0.3,9,0.000079,0.00216
697,dash-testing-stub-0.0.2,1,0.000044,0.00068
698,percy-2.0.2,2,0.000044,0.00068
699,selenium-4.2.0,4,0.000044,0.00068
700,waitress-2.1.2,11,0.000095,0.00536
701,hatool-compiler-0.0.2,3,0.000035,0.00000
702,awesome-slugify-1.6.5,3,0.000045,0.00046
703,unidecode-0.4.21,2,0.000056,0.00094
704,hyclb-0.2.3.4,2,0.000035,0.00000
705,cl4py-1.8.1,2,0.000050,0.00046
706,gasync-0.0.2,2,0.000050,0.00046
707,iaflow-2.3.0,3,0.000035,0.00000
708,discord-webhook-1.1.0,2,0.000045,0.00046
709,notifier-function-1.5.1,3,0.000045,0.00046
710,py-notifier-0.5.0,1,0.000054,0.00048
711,accarbon-0.0.1,4,0.000035,0.00000
712,hypha-0.15.8,20,0.000035,0.00000
713,aiobotocore-2.5.0,9,0.000050,0.00146
714,aiofiles-23.1.0,25,0.000243,0.01176
715,aioredis-2.0.1,7,0.000061,0.00229
716,fastapi-0.95.1,29,0.000127,0.00852
717,imjoy-rpc-0.5.15,5,0.000042,0.00094
718,pyotritonclient-0.2.5,7,0.000036,0.00046
719,python-engineio-4.1.0,1,0.000036,0.00046
720,python-jose-3.3.0,17,0.000142,0.00514
721,redislite-6.2.805324,4,0.000036,0.00046
722,shortuuid-1.0.11,7,0.000074,0.00331
723,uvicorn-0.21.1,35,0.000170,0.01198
724,aioitertools-0.11.0,1,0.000042,0.00053
725,botocore-1.29.76,5,0.000042,0.00053
726,wrapt-1.15.0,59,0.001337,0.03009
727,aiohttp-3.8.1,20,0.000121,0.00441
728,starlette-0.26.1,11,0.000158,0.00509
729,orjson-3.8.10,28,0.000215,0.01371
730,python-multipart-0.0.6,8,0.000065,0.00410
731,python-rapidjson-1.10,3,0.000061,0.00139
732,ecdsa-0.18.0,20,0.000243,0.00917
733,httptools-0.5.0,7,0.000102,0.00393
734,watchfiles-0.19.0,5,0.000065,0.00240
735,h11-0.12.0,6,0.000114,0.00345
736,acdh-id-reconciler-0.6,4,0.000050,0.00046
737,acdh-arche-assets-3.12.0,1,0.000049,0.00048
738,sparqlwrapper-2.0.0,8,0.000118,0.00327
739,rdflib-6.3.2,21,0.000305,0.00920
740,isodate-0.6.1,27,0.000384,0.01321
741,gym-md-lj-test-0.5.15,3,0.000035,0.00000
742,gym-0.24.1,5,0.000055,0.00091
743,matplotlib-3.5.2,15,0.000062,0.00231
744,pydantic-1.9.1,8,0.000083,0.00279
745,hivecode-0.0.0.8.17,12,0.000035,0.00000
746,azure-cosmos-4.3.1,2,0.000037,0.00046
747,koalas-0.32.0,5,0.000037,0.00046
748,paramiko-2.11.0,6,0.000053,0.00103
749,scp-0.14.5,8,0.000056,0.00233
750,seaborn-0.12.2,103,0.000422,0.04387
751,azure-core-1.26.4,15,0.000161,0.00606
752,paramiko-2.11.1,6,0.000052,0.00103
753,matplotlib-3.7.0,11,0.000082,0.00304
754,hof-1.0.1,4,0.000035,0.00000
755,pybaseball-2.2.5,12,0.000042,0.00046
756,pygithub-1.58.1,23,0.000189,0.00875
757,deprecated-1.2.13,39,0.000443,0.01880
758,httpfind-1.0.1,1,0.000035,0.00000
759,accentnotifications-0.0.2,1,0.000035,0.00000
760,gym-xmoto-0.1.2,13,0.000035,0.00000
761,imutils-0.5.4,1,0.000037,0.00046
762,keyboard-0.13.5,3,0.000059,0.00137
763,mouse-0.7.1,1,0.000037,0.00046
764,mss-8.0.3,3,0.000050,0.00139
765,pathlib-1.0.1,31,0.000220,0.01435
766,python3-xlib-0.15,3,0.000070,0.00151
767,hdhr-disk-space-monitor-2.2.0,2,0.000035,0.00000
768,google-cloud-webrisk-1.11.1,3,0.000035,0.00000
769,grapa-0.5.4.8,3,0.000035,0.00000
770,hisia-0.3.3.1,5,0.000035,0.00000
771,dill-0.3.4,4,0.000087,0.00190
772,lemmy-2.1.0,1,0.000041,0.00046
773,pytz-2022.7.1,11,0.000179,0.00737
774,pytz-2021.3,4,0.000109,0.00386
775,joblib-1.1.0,2,0.000044,0.00100
776,google-play-store-0.6.0,4,0.000035,0.00000
777,requests-futures-1.0.0,12,0.000134,0.00505
778,hdfdict-0.3.1,2,0.000035,0.00000
779,h5py-wrapper-1.1.0,4,0.000050,0.00046
780,pytest-runner-6.0.0,2,0.000050,0.00094
781,aadeeplearning-1.0.8,1,0.000035,0.00000
782,googlesearch-python-1.2.3,2,0.000035,0.00000
783,gym-robotics-1.0.1,3,0.000035,0.00000
784,mujoco-2.2.2,5,0.000045,0.00046
785,glfw-2.5.9,6,0.000096,0.00285
786,pyopengl-3.1.6,15,0.000148,0.00706
787,hsnf-0.3.16,6,0.000035,0.00000
788,setuptools-scm-7.1.0,17,0.000126,0.00619
789,tomli-2.0.1,54,0.001175,0.03078
790,hypers-0.1.1,5,0.000035,0.00000
791,cvxopt-1.3.0,7,0.000087,0.00322
792,pyqt5-5.15.9,44,0.000358,0.01938
793,pyqt5-qt5-5.15.2,5,0.000214,0.00330
794,http-containerize-0.4.3,2,0.000035,0.00000
795,cloudevents-1.9.0,3,0.000056,0.00094
796,deprecation-2.1.0,22,0.000311,0.00959
797,packaging-20.9,6,0.000181,0.00276
798,itsdangerous-1.1.0,6,0.000114,0.00364
799,jinja2-2.11.3,26,0.000207,0.01166
800,werkzeug-1.0.1,2,0.000088,0.00164
801,werkzeug-0.16.0,3,0.000100,0.00211
802,werkzeug-0.16.1,6,0.000107,0.00358
803,markupsafe-1.1.1,4,0.000119,0.00238
804,hamster-gtk-0.11.0,1,0.000035,0.00000
805,hamster-lib-0.13.2,8,0.000079,0.00091
806,configparser-5.3.0,34,0.000398,0.01595
807,icalendar-5.0.5,6,0.000068,0.00190
808,sqlalchemy-2.0.9,105,0.000923,0.04865
809,greenlet-2.0.2,24,0.001400,0.01547
810,hidi-0.0.3,7,0.000035,0.00000
811,nimfa-1.4.0,3,0.000039,0.00046
812,pyvalid-1.0.4,2,0.000039,0.00046
813,hassfeld-0.3.11a1,4,0.000035,0.00000
814,async-upnp-client-0.33.1,6,0.000042,0.00046
815,xmltodict-0.13.0,40,0.000418,0.01866
816,python-didl-lite-1.3.2,2,0.000042,0.00048
817,voluptuous-0.13.1,23,0.000249,0.01080
818,growatt-0.0.4,1,0.000035,0.00000
819,heron-model-0.2.5,11,0.000035,0.00000
820,cython-0.29.34,58,0.000538,0.02747
821,elk-waveform-0.13,5,0.000038,0.00046
822,emcee-3.1.4,8,0.000065,0.00329
823,george-0.4.0,5,0.000048,0.00139
824,nestle-0.2.0,1,0.000038,0.00046
825,progressbar-2.5,2,0.000045,0.00091
826,lalsuite-7.11,15,0.000064,0.00383
827,pycbc-2.2.0,20,0.000043,0.00048
828,astropy-5.2.2,124,0.000882,0.05663
829,ligo-segments-1.4.0,11,0.000126,0.00544
830,lscsoft-glue-3.0.1,13,0.000063,0.00408
831,pyerfa-2.0.0.3,7,0.000177,0.00465
832,pyrxp-3.0.1,2,0.000050,0.00112
833,gwdatafind-1.1.3,7,0.000048,0.00255
834,mako-1.2.4,22,0.000190,0.00995
835,mpld3-0.5.9,5,0.000040,0.00139
836,pegasus-wms-api-5.0.5,2,0.000037,0.00048
837,python-ligo-lw-1.8.3,11,0.000044,0.00187
838,igwn-auth-utils-0.4.0,6,0.000072,0.00106
839,safe-netrc-1.0.1,2,0.000068,0.00098
840,scitokens-1.7.4,4,0.000050,0.00050
841,pegasus-wms-common-5.0.5,2,0.000066,0.00048
842,hyperplotlib-0.0.1,5,0.000035,0.00000
843,hyperactive-4.4.1,5,0.000041,0.00046
844,gradient-free-optimizers-1.3.0,6,0.000044,0.00048
845,gym-twolinkarm-env-0.1.10,3,0.000035,0.00000
846,pyglet-2.0.5,12,0.000116,0.00555
847,horos-io-0.1.2.20,10,0.000035,0.00000
848,nibabel-4.0.2,4,0.000038,0.00046
849,pydicom-2.3.1,8,0.000136,0.00370
850,tk-0.1.0,2,0.000040,0.00091
851,heaserver-buckets-1.0.0a24,1,0.000035,0.00000
852,heaserver-1.0.0a103,23,0.000094,0.00091
853,accept-types-0.4.1,7,0.000057,0.00342
854,aio-pika-8.1.0,8,0.000053,0.00292
855,aiohttp-remotes-1.2.0,9,0.000057,0.00342
856,boto3-stubs-1.21.38,16,0.000057,0.00342
857,boto3-1.21.38,12,0.000062,0.00388
858,botocore-stubs-1.24.38,9,0.000063,0.00404
859,botocore-1.24.38,12,0.000091,0.00463
860,freezegun-1.0.0,7,0.000053,0.00292
861,heaobject-1.0.0a52,12,0.000057,0.00342
862,jsonmerge-1.8.0,9,0.000057,0.00342
863,jsonschema-4.4.0,15,0.000097,0.00557
864,mongoquery-1.3.6,8,0.000057,0.00342
865,motor-2.5.1,8,0.000057,0.00342
866,regex-2022.4.24,7,0.000057,0.00342
867,simpleeval-0.9.13,10,0.000088,0.00479
868,types-requests-2.28.11.17,11,0.000083,0.00481
869,tzlocal-4.3,39,0.000343,0.01906
870,aiormq-6.4.2,3,0.000058,0.00059
871,pamqp-3.2.1,4,0.000150,0.00194
872,pycares-4.3.0,3,0.000254,0.00135
873,mypy-boto3-cloudformation-1.21.34,2,0.000040,0.00062
874,mypy-boto3-dynamodb-1.21.34,2,0.000040,0.00062
875,mypy-boto3-ec2-1.21.46,2,0.000040,0.00062
876,mypy-boto3-lambda-1.21.35,2,0.000040,0.00062
877,mypy-boto3-rds-1.21.44,2,0.000040,0.00062
878,mypy-boto3-s3-1.21.34,2,0.000040,0.00062
879,mypy-boto3-sqs-1.21.34,2,0.000040,0.00062
880,s3transfer-0.5.2,9,0.000096,0.00256
881,botocore-1.24.46,9,0.000128,0.00311
882,botocore-1.23.54,5,0.000069,0.00105
883,botocore-1.21.15,6,0.000075,0.00151
884,humanize-4.4.0,1,0.000045,0.00062
885,pyrsistent-0.18.1,3,0.000057,0.00163
886,pymongo-3.13.0,3,0.000099,0.00160
887,types-urllib3-1.26.25.10,2,0.000139,0.00116
888,pytz-deprecation-shim-0.1.0.post0,2,0.000326,0.00133
889,harmony-service-lib-1.0.22,7,0.000035,0.00000
890,pystac-0.5.6,2,0.000039,0.00046
891,gitwatch-0.1.0,2,0.000035,0.00000
892,grblogtools-2.0.0,5,0.000035,0.00000
893,hacker-0.3.1,1,0.000035,0.00000
894,requests-2.4.3,6,0.000125,0.00274
895,httpie-bearer-auth-1.0.0,1,0.000035,0.00000
896,hpfrec-0.2.5.post11,4,0.000035,0.00000
897,gtirb-functions-1.0.9,2,0.000039,0.00046
898,gtirb-1.10.9,9,0.000112,0.00187
899,intervaltree-3.1.0,5,0.000066,0.00196
900,protobuf-3.20.1,11,0.000244,0.00556
901,gitsearch-cli-1.0.0,2,0.000035,0.00000
902,requests-2.19.1,6,0.000065,0.00091
903,tabulate-0.8.2,1,0.000050,0.00046
904,chardet-3.0.4,37,0.000414,0.01922
905,urllib3-1.23,1,0.000049,0.00050
906,happy-control-0.1.1,4,0.000035,0.00000
907,antlr4-python3-runtime-4.12.0,5,0.000152,0.00233
908,gplaycli-3.29,2,0.000035,0.00000
909,matlink-gpapi-0.4.4.5,4,0.000050,0.00046
910,pyaxmlparser-0.3.28,5,0.000065,0.00091
911,hicshuffle-1.1.1,2,0.000035,0.00000
912,gugua-bot-1.1,2,0.000035,0.00000
913,asyncio-3.4.3,18,0.000181,0.00834
914,nonebot-1.9.1,3,0.000050,0.00046
915,aiocache-0.12.0,2,0.000063,0.00094
916,aiocqhttp-1.4.3,3,0.000056,0.00048
917,quart-0.18.4,10,0.000065,0.00094
918,blinker-1.5,1,0.000042,0.00050
919,hypercorn-0.14.3,9,0.000056,0.00190
920,priority-2.0.0,1,0.000044,0.00055
921,wsproto-1.2.0,8,0.000158,0.00306
922,hpack-4.0.0,1,0.000183,0.00088
923,hyperframe-6.0.1,6,0.000211,0.00323
924,h11-0.9.0,3,0.000134,0.00156
925,gryml-0.202002.2a616,3,0.000035,0.00000
926,colorlog-6.7.0,17,0.000231,0.00824
927,ruamel-yaml-0.17.21,62,0.000567,0.02880
928,ruamel-yaml-clib-0.2.7,2,0.000518,0.00228
929,greenws-0.1.0a7,2,0.000035,0.00000
930,gevent-22.10.2,43,0.000614,0.01814
931,wsproto-1.0.0,4,0.000053,0.00139
932,zope-event-4.6,18,0.000307,0.01129
933,aas-timeseries-0.1b4,5,0.000035,0.00000
934,jupyter-aas-timeseries-0.1.7,2,0.000041,0.00046
935,palettable-3.3.1,3,0.000047,0.00144
936,abzu-0.0.1.dev0,3,0.000035,0.00000
937,alteruphono-0.4,2,0.000045,0.00046
938,ngesh-1.2.1,4,0.000045,0.00046
939,arpeggio-2.0.0,2,0.000082,0.00096
940,ete3-3.1.2,8,0.000083,0.00370
941,hsv-calibration-0.7,3,0.000035,0.00000
942,hackr-0.1.2,5,0.000035,0.00000
943,faker-0.8.18,4,0.000041,0.00046
944,qrcode-7.4.2,12,0.000095,0.00418
945,requests-2.18.4,14,0.000179,0.00549
946,xmljson-0.2.1,1,0.000041,0.00046
947,text-unidecode-1.2,1,0.000046,0.00048
948,pypng-0.20220715.0,4,0.000113,0.00207
949,idna-2.6,1,0.000073,0.00070
950,urllib3-1.22,2,0.000091,0.00120
951,html-scrapper-0.0.1,3,0.000035,0.00000
952,cssutils-2.6.0,5,0.000073,0.00235
953,hypertools-0.8.0,9,0.000035,0.00000
954,ppca-0.0.4,3,0.000038,0.00046
955,umap-learn-0.5.3,11,0.000048,0.00183
956,pynndescent-0.5.9,7,0.000044,0.00100
957,pynndescent-0.5.8,6,0.000041,0.00055
958,graphtheory-1.0.1,2,0.000035,0.00000
959,hentaihavendev-0.1,1,0.000035,0.00000
960,humilis-vpc-0.5.0,1,0.000035,0.00000
961,humilis-1.7.1,25,0.000599,0.00869
962,boto3facade-0.5.9,9,0.000140,0.00137
963,pyyaml-5.2,4,0.000133,0.00227
964,s3keyring-0.3.0,6,0.000120,0.00088
965,boto3-1.26.115,40,0.000329,0.01724
966,retrying-1.3.4,12,0.000141,0.00524
967,python-dateutil-2.6.1,4,0.000110,0.00171
968,awscli-1.27.115,7,0.000055,0.00049
969,keyring-17.1.1,3,0.000055,0.00049
970,colorama-0.4.4,7,0.000141,0.00327
971,docutils-0.16,3,0.000052,0.00142
972,rsa-4.7.2,3,0.000049,0.00096
973,entrypoints-0.4,20,0.000145,0.00992
974,hat-juggler-0.6.10,7,0.000051,0.00139
975,hat-aio-0.7.7,12,0.000118,0.00578
976,hat-json-0.5.17,15,0.000099,0.00441
977,hat-util-0.6.9,11,0.000164,0.00551
978,jsonpatch-1.32,17,0.000147,0.00809
979,tomli-w-1.0.0,7,0.000089,0.00368
980,abattlemetrics-0.6.0.post1,2,0.000035,0.00000
981,acdh-collatex-utils-1.12,7,0.000035,0.00000
982,acdh-tei-pyutils-0.30,5,0.000039,0.00046
983,collatex-2.2,3,0.000039,0.00046
984,python-levenshtein-0.20.9,12,0.000200,0.00543
985,acdh-handle-pyutils-0.4.2,2,0.000043,0.00048
986,acdh-xml-pyutils-0.4.0,4,0.000058,0.00094
987,prettytable-3.7.0,47,0.000351,0.02196
988,levenshtein-0.20.9,3,0.000208,0.00117
989,rapidfuzz-2.15.1,4,0.000232,0.00192
990,hashicon-0.1.1,1,0.000035,0.00000
991,hub-scraper-0.6.1,8,0.000035,0.00000
992,aiofile-3.8.5,3,0.000043,0.00094
993,chompjs-1.1.9,1,0.000039,0.00046
994,httpx-0.22.0,9,0.000050,0.00137
995,loguru-0.6.0,20,0.000216,0.00961
996,markdownify-0.10.3,3,0.000039,0.00046
997,caio-0.9.12,1,0.000071,0.00050
998,httpcore-0.14.7,5,0.000042,0.00052
999,rfc3986-1.5.0,14,0.000188,0.00663
1000,httpcore-0.14.5,6,0.000046,0.00098
1001,gosling-widget-0.0.2,1,0.000035,0.00000
1002,helium-commander-0.15.7,6,0.000035,0.00000
1003,futures-3.1.1,1,0.000040,0.00046
1004,helium-python-0.9.0,4,0.000040,0.00046
1005,terminaltables-3.1.10,14,0.000142,0.00651
1006,unicodecsv-0.14.1,11,0.000095,0.00525
1007,gpytorch-1.10,7,0.000068,0.00233
1008,linear-operator-0.4.0,4,0.000064,0.00057
1009,torch-1.13.1,21,0.000136,0.00752
1010,grpc-utils-1.0.0,1,0.000035,0.00000
1011,hotedit-0.9.1.post2,1,0.000035,0.00000
1012,pytest-cov-3.0.0,7,0.000074,0.00185
1013,pytest-7.1.2,10,0.000083,0.00198
1014,exceptiongroup-1.1.1,9,0.000450,0.00844
1015,iniconfig-2.0.0,11,0.000267,0.00826
1016,pluggy-1.0.0,19,0.000344,0.01229
1017,hackoregon-sandbox-1.64,2,0.000035,0.00000
1018,djangorestframework-3.14.0,27,0.000314,0.01076
1019,djangorestframework-gis-1.0,4,0.000052,0.00091
1020,django-3.2.18,11,0.000203,0.00444
1021,django-4.1.5,5,0.000139,0.00191
1022,djangorestframework-3.11.2,3,0.000060,0.00096
1023,gocept-jenkinsdsl-1.0,1,0.000035,0.00000
1024,google-cloud-tasks-2.13.1,5,0.000047,0.00048
1025,grpc-google-iam-v1-0.12.6,61,0.000456,0.02600
1026,homeslice-0.2.0,4,0.000035,0.00000
1027,click-completion-0.5.2,10,0.000054,0.00229
1028,click-log-0.4.0,11,0.000080,0.00423
1029,crayons-0.4.0,6,0.000080,0.00233
1030,googlenet-pytorch-0.3.0,1,0.000035,0.00000
1031,acengine-0.0.5,1,0.000035,0.00000
1032,gdown-4.7.1,14,0.000103,0.00414
1033,googledevices-1.0.3,5,0.000035,0.00000
1034,netifaces-0.11.0,27,0.000252,0.01358
1035,halpecocotools-0.0.0,3,0.000035,0.00000
1036,hyperscas-2.0.4,4,0.000035,0.00000
1037,gmlsnets-tensorflow-0.1,6,0.000035,0.00000
1038,humanize-gcode-0.0.5,3,0.000035,0.00000
1039,requests-html-0.10.0,14,0.000093,0.00320
1040,fake-useragent-1.1.3,15,0.000121,0.00708
1041,parse-1.19.0,8,0.000131,0.00399
1042,pyppeteer-1.0.2,14,0.000115,0.00248
1043,w3lib-2.1.1,18,0.000142,0.00885
1044,pyee-8.2.2,1,0.000046,0.00057
1045,websockets-10.4,6,0.000100,0.00299
1046,hspylib-kafman-0.9.103,8,0.000035,0.00000
1047,avro-python3-1.10.2,1,0.000039,0.00046
1048,confluent-kafka-2.1.0,2,0.000046,0.00094
1049,fastavro-1.7.3,3,0.000057,0.00139
1050,hspylib-0.11.164,17,0.000087,0.00139
1051,pyqt5-stubs-5.15.6.0,2,0.000044,0.00098
1052,cryptocode-0.1,2,0.000040,0.00052
1053,emoji-2.2.0,6,0.000086,0.00285
1054,getkey-0.6.5,1,0.000040,0.00052
1055,pyperclip-1.8.2,30,0.000319,0.01412
1056,googlegeocodingcli-0.2,3,0.000035,0.00000
1057,gnocchiclient-7.0.8,9,0.000038,0.00046
1058,cliff-4.2.0,23,0.000087,0.00634
1059,debtcollector-2.5.0,18,0.000142,0.01008
1060,futurist-2.4.1,5,0.000047,0.00240
1061,keystoneauth1-5.1.2,26,0.000106,0.00936
1062,autopage-0.5.1,1,0.000042,0.00075
1063,cmd2-2.4.3,7,0.000053,0.00171
1064,stevedore-5.0.0,25,0.000185,0.01329
1065,prettytable-0.7.2,14,0.000092,0.00694
1066,pyyaml-5.1,9,0.000091,0.00508
1067,pbr-5.11.1,74,0.001159,0.03888
1068,os-service-types-1.7.0,5,0.000065,0.00266
1069,heartbridge-2.0.0,2,0.000035,0.00000
1070,hops-3.2.0.0,11,0.000035,0.00000
1071,dnspython-1.16.0,3,0.000051,0.00139
1072,nvidia-ml-py3-7.352.0,6,0.000101,0.00277
1073,pyhopshive-0.6.4.1.dev0,6,0.000041,0.00091
