,Node,Degree,Pageranks,EigenCentrality,Reach
393,393,13,0.00011741172482485751,4.035176820924497e-18,65
421,421,5,0.00011173231659652776,1.1416617791528803e-17,61
142,142,4,0.00011173231659652776,1.2081750345288726e-17,61
1253,1253,5,0.00012415424751063971,1.461290574987003e-17,73
555,555,3,0.00010795297113410086,1.1290721364963529e-17,61
1254,1254,4,0.00010795297113410086,1.0111228096869319e-17,62
543,543,4,0.00010795297113410086,1.0472487614129694e-17,62
1255,1255,4,0.00010795297113410086,1.1035129201359284e-17,62
512,512,4,0.00011173231659652776,1.1928013889918521e-17,61
596,596,6,0.00011173231659652776,1.0702569080151801e-17,61
1256,1256,4,0.00010795297113410086,1.2144954020089813e-17,62
422,422,4,0.00011173231659652776,1.1158060996324558e-17,61
1257,1257,4,0.00010795297113410086,1.2764558564121237e-17,62
496,496,4,0.00011173231659652776,1.1118885731544603e-17,61
510,510,5,0.00013245815159187543,2.0689285965666913e-17,61
64,64,10,0.00015044872851172582,1.305874918477526e-17,61
425,425,6,0.00010795297113410086,1.0151250400101836e-17,61
180,180,4,0.00010795297113410086,1.187030361197094e-17,61
423,423,4,0.00010795297113410086,1.0174755556014523e-17,73
1258,1258,3,0.00010795297113410086,1.0850052522240338e-17,61
1259,1259,4,0.00010795297113410086,1.0712409671318615e-17,62
1260,1260,4,0.00010795297113410086,1.169687362951094e-17,62
1261,1261,7,0.00010795297113410086,9.882317467087947e-18,63
557,557,5,0.00011173231659652776,1.2182970775333341e-17,64
1262,1262,4,0.00010795297113410086,1.009153458623068e-17,62
1263,1263,6,0.00013225488569890915,1.5933853516288115e-17,63
146,146,6,0.00014879644934260685,1.626976051741988e-17,61
1264,1264,4,0.00010795297113410086,1.2135001382811533e-17,67
1265,1265,6,0.00010795297113410086,1.065735254039685e-17,68
509,509,4,0.00011173231659652776,1.0415848450906093e-17,61
198,198,4,0.00010795297113410086,1.1132749743089803e-17,70
553,553,3,0.00010795297113410086,1.0869957795834626e-17,61
582,582,4,0.00011173231659652776,1.012404562966722e-17,61
145,145,6,0.00011741172482485751,4.002142538266977e-18,62
551,551,3,0.00010795297113410086,1.106435183977905e-17,61
1266,1266,4,0.00011173231659652776,1.1941566406017711e-17,61
595,595,3,0.00010795297113410086,1.1404647291076735e-17,61
1267,1267,3,0.00010795297113410086,1.0804948011988402e-17,61
1268,1268,4,0.00010795297113410086,1.1284156858863593e-17,73
554,554,4,0.00010795297113410086,1.2261421044461867e-17,73
1269,1269,4,0.00010795297113410086,1.156600704961561e-17,73
1270,1270,7,0.00010795297113410086,9.683052984113178e-18,76
1272,1272,6,0.00012849728078381274,1.833709576033351e-17,70
1273,1273,5,0.00012849728078381274,1.5800655825377854e-17,71
1274,1274,4,0.00012849728078381274,1.4980728006937777e-17,70
1275,1275,5,0.00020418853275791483,2.382706772479752e-18,8
1231,1231,2,0.0001382124790437625,2.4612813557251585e-18,5
1232,1232,19,0.00043583098934898924,3.326568161037777e-17,65
1235,1235,3,0.00019260950208287294,1.7822002599682207e-17,5
1236,1236,4,0.00020318296560751427,1.9917795888361196e-17,5
1238,1238,8,0.00021121100858285504,1.7465709672059015e-17,62
1239,1239,6,0.00027720757469088577,1.473075123137056e-17,5
1233,1233,11,0.0003762430491415631,2.060780797172293e-17,71
1234,1234,9,0.00023109858895886196,1.252582157320321e-17,69
399,399,4,0.00018358612132254783,9.399198339073235e-18,2
1237,1237,7,0.00017395125596951188,9.02855533066759e-18,62
1240,1240,5,0.00016881438428852007,2.920876304723674e-18,21
511,511,3,0.00012201120266722366,3.934165626430816e-18,73
46,46,129,0.0046003476110697316,-2.76040386089594e-16,2
1276,1276,2,0.00013476019619852248,-1.2096645477514067e-18,2
1271,1271,1,0.00013476019619852248,-3.532084296165239e-19,1
1278,1278,3,0.00013476019619852248,4.584992759944631e-20,3
1279,1279,1,0.00013476019619852248,-1.0537046151559541e-18,1
1277,1277,1,0.0001662931108907423,2.7654543751188512e-18,1
1280,1280,1,0.0001662931108907423,3.870461691947115e-18,1
17,17,10,0.00016665350699569955,7.109491073926177e-18,67
18,18,22,0.00013286435971008188,1.3363321930508877e-17,61
158,158,9,0.00011210878304564057,6.009405157912121e-18,21
615,615,3,0.00011210878304564057,6.668108845737423e-18,30
110,110,9,0.00011846094265630321,6.768959458658639e-18,61
1281,1281,7,0.00017217212469263684,1.54067418196662e-17,3
1282,1282,1,0.00011843007175719718,4.357739524734005e-18,1
1283,1283,3,0.00012105137057543867,4.361851306788756e-18,3
581,581,36,0.0010422799758132589,0.054141264777158526,2
1284,1284,2,0.000260946031688744,7.36705197435194e-18,2
1285,1285,2,0.00027637294891797874,1.4746980151004734e-18,1
1286,1286,3,0.0004725402306342255,-4.100908819258224e-18,1
92,92,30,0.0029364495166327885,0.04617882451786688,1
1287,1287,1,0.0003408169301463508,4.235276141671626e-19,1
19,19,19,0.0011437193806434621,-1.347656086704728e-17,4
350,350,2,0.0004558273899581189,-6.224480725754638e-18,1
1288,1288,1,0.00044947523034745635,-6.154587280802568e-18,1
951,951,11,0.0008020949726888837,-2.3501728982084277e-17,1
20,20,35,0.00013685449389975053,5.391484532914679e-18,330
1289,1289,2,0.00010991931210292479,2.4411322371621482e-18,2
1290,1290,3,0.00010991931210292479,2.094005945532965e-18,7
162,162,11,0.0004148789071075795,1.231722690214857e-17,11
1291,1291,2,0.00010991931210292479,1.812096570760529e-18,12
1292,1292,5,0.00020337417071109807,6.020365293021698e-18,4
1293,1293,2,0.00010991931210292479,2.4677776402953193e-18,2
485,485,6,0.0003018105165432525,2.378451877507969e-18,2
1294,1294,4,0.00018539947259999586,-8.807921537233794e-18,1
1295,1295,5,0.00010991931210292479,2.4797071678439685e-18,8
1296,1296,6,0.00017808131111059534,3.4143309711422442e-18,1
398,398,13,0.00012027408371447899,-5.756755269614609e-18,12
166,166,3,0.0001272400036481243,5.6861138080906986e-18,1
1297,1297,3,0.00011168380088366442,5.243959441399393e-19,31
33,33,40,0.00013082191275031428,4.575141352622552e-18,59
396,396,4,0.00018539947259999586,-9.03418519237206e-18,1
93,93,6,0.00010991931210292479,2.4540227220896985e-18,105
654,654,2,0.00015927384833035242,4.380162216960233e-18,1
1298,1298,5,0.00022485235564974495,8.472853930831211e-19,3
546,546,19,0.0003084774855517116,3.694259600825399e-18,43
1299,1299,3,0.00010991931210292479,3.1222589359143455e-18,3
1300,1300,2,0.00010991931210292479,2.2491639021009636e-18,2
1301,1301,9,0.00011320491190154341,2.690228592480698e-18,16
1302,1302,4,0.00010991931210292479,2.1013933194579078e-18,7
1303,1303,6,0.00010991931210292479,3.011059478411813e-18,28
233,233,10,0.00011463206873629083,-7.989004545552072e-18,23
118,118,17,0.00036963483248157947,4.8338938395207465e-18,2
1304,1304,7,0.00025742203966678975,-2.817767009588042e-19,6
447,447,4,0.00020792682073157983,2.2580825737041557e-18,3
675,675,3,0.0002809886999120827,4.9662191188384986e-18,1
1305,1305,2,0.00020390934480351772,-5.209582006530654e-19,1
875,875,2,0.00024030964306389355,2.6087963720542185e-18,1
1306,1306,3,0.00014824967820128927,3.3610111188987027e-18,1
1307,1307,1,0.00013055753575828976,-1.5234997810990639e-18,1
1308,1308,3,0.00013055753575828976,-1.5337538005314755e-18,4
656,656,9,0.00017851344128287953,-4.944037128775315e-19,4
541,541,3,0.00016348100425866172,-1.2014089380103394e-17,1
1309,1309,2,0.00012128553115748017,-2.653087631554731e-18,2
1310,1310,3,0.0001526939903632563,-1.075224250111007e-18,1
1311,1311,5,0.0001953228578514219,-6.369602629358824e-18,1
214,214,16,0.00013309547190716662,5.408233613117204e-18,33
1312,1312,4,0.00011682015648893766,2.3383215092970736e-18,2
1313,1313,3,0.0001237448228557513,6.0737590936096215e-18,1
1314,1314,7,0.00020915891404010967,-1.4666705990711677e-17,1
752,752,5,0.0001968578134934701,2.648653155491946e-18,1
1315,1315,9,0.0003135899582555003,9.361108203486593e-18,1
1316,1316,5,0.00016723065315085408,1.0366513689610635e-17,1
694,694,6,0.0001817954654275036,1.0948005101874572e-17,1
1317,1317,5,0.00017516305075646933,1.2779984641125164e-17,1
632,632,9,0.00013647142850336933,7.609989865047824e-18,10
1318,1318,6,0.00017930576354603195,1.3171896150229146e-17,1
789,789,16,0.00035350315632679967,4.07818827352966e-18,6
1319,1319,1,0.0001096112910162979,6.210320374034217e-18,1
1320,1320,5,0.00021188637643359675,9.088696789012365e-18,1
489,489,7,0.00017020503036779206,6.538455773383813e-18,2
1321,1321,12,0.0002571652080986505,-7.378847172943392e-18,1
125,125,6,0.0001714091281944266,6.130646264247209e-18,2
1322,1322,3,0.0001096112910162979,5.6059094842112474e-18,3
128,128,13,0.0004232628451149395,7.01647462687077e-20,9
1323,1323,4,0.00014047951248762506,5.819416625545319e-18,1
1324,1324,16,0.00013916736135093238,1.1800176410825484e-17,18
207,207,8,0.00011667735560631627,5.974209962170234e-18,20
1325,1325,3,0.00018723138997595742,3.885283136373768e-19,1
1326,1326,5,0.00020468950385711134,5.394062375864445e-18,1
1327,1327,6,0.00013753767141026644,3.311149658307808e-19,4
1328,1328,4,0.00018212300427406894,5.8636198818016075e-18,1
1329,1329,3,0.00012701374199503316,-1.7129228717282235e-17,2
1330,1330,9,0.00014465609548637107,5.4810691591646336e-18,4
1331,1331,6,0.0003422159429757712,-1.4608888138470245e-18,1
1332,1332,2,0.00016405802173843456,6.639902850426392e-19,1
1333,1333,5,0.0006566097345427618,-1.425304634732044e-17,1
1334,1334,6,0.0003768732104474698,4.429640483673537e-18,2
1335,1335,1,0.00015530514522589474,-4.0572706203137686e-18,1
1336,1336,4,0.0003559368574976186,-1.4522201866057883e-17,1
1337,1337,4,0.0002897343006649382,-1.9233784431273543e-17,8
573,573,2,0.000206415319994324,1.9549522362787104e-18,1
1338,1338,1,0.00012037473856733428,1.1132701626337643e-19,1
1339,1339,4,0.0001739082416653652,2.039905800793495e-18,5
200,200,21,0.0003980092055966893,-4.2734656304248793e-17,1
1340,1340,5,0.00029549336056254404,7.056599776924784e-19,4
1341,1341,1,0.00012560801386476877,-2.9331976841484923e-18,1
1342,1342,1,0.00012560801386476877,-2.5300062267261994e-18,1
1343,1343,1,0.00012560801386476877,-2.0939713918543608e-18,1
1344,1344,7,0.00012560801386476877,-2.2017223828404443e-18,24
1345,1345,3,0.00013089903606510416,-9.952780778091966e-19,2
1346,1346,1,0.00016365091806116696,-1.1476434460534911e-18,1
1347,1347,3,0.00016365091806116696,-1.144293603528535e-18,3
1348,1348,3,0.00023128272552484907,1.917047834657338e-18,2
1349,1349,2,0.00016460592154843434,-9.06444367186135e-19,2
1350,1350,1,0.00016460592154843434,-2.0025301578470515e-18,1
1351,1351,2,0.00019892534181556744,-1.0451041448537449e-18,1
1352,1352,3,0.00012958670237516557,4.4301339189422274e-18,1
550,550,10,0.0007414785572696079,-1.3832871598354579e-17,2
719,719,9,0.00017870807203075598,-9.748451806759695e-18,13
1353,1353,3,0.00016556833395581667,-8.19477337344287e-18,1
1354,1354,1,0.00016953924753295793,-3.427071353521932e-18,1
1355,1355,1,0.0002591447033887513,-6.994870479745335e-18,1
1356,1356,1,0.0001551644625181124,1.873790597961279e-18,1
1357,1357,7,0.0005928283514910817,-6.170640619597096e-17,8
1358,1358,10,0.00021338785037331172,-3.0627749773177064e-17,1
1359,1359,1,0.00016775535047414762,2.07732925565236e-18,1
756,756,3,0.0002666626978127372,2.9896079043066395e-18,1
517,517,2,0.00020215714892625976,-4.992200957252766e-19,1
1360,1360,2,0.00022118929404976156,7.541937604798676e-18,1
1361,1361,3,0.0002430535928203803,-5.887944919915601e-17,1
1362,1362,1,0.0001946179012491503,-1.6705519254171325e-18,1
1363,1363,1,0.0001946179012491503,-1.3170155699534872e-18,1
1364,1364,2,0.00014327834576166552,-5.268396094853065e-18,1
1365,1365,5,0.0001246649381647493,-3.798939202529907e-18,20
1366,1366,3,0.00026538476133236105,-1.0037673834181608e-17,1
141,141,60,0.0029528658897400696,0.01450795629990866,16
1367,1367,3,0.0001527370497899452,-5.97982188793749e-18,2
1368,1368,1,0.00022370950149389293,-2.103686570906917e-18,1
1369,1369,1,0.00025412324248908017,-1.9521236141173064e-18,1
1370,1370,5,0.000979854928700127,-2.4183864122689412e-17,1
1371,1371,51,0.002521557721796324,-1.125199529404362e-15,6
1372,1372,25,0.0028492562795656468,-1.2005030577240023e-15,5
1373,1373,6,0.000327519013054408,0.0017139234896969041,1
1374,1374,6,0.0003766080885902211,0.004037877981593658,2
1375,1375,14,0.0006731633930082163,0.004037877981593677,1
1376,1376,6,0.0004815596364328971,-1.4745596285225786e-17,1
1377,1377,4,0.00081353033202079,-6.605768688072246e-16,1
1378,1378,10,0.00224589066653077,-8.699845379201565e-16,1
1379,1379,3,0.00048140093292242133,0.00403787798159366,1
996,996,9,0.0026364115605750156,0.011463682057080288,1
1380,1380,4,0.00046102333500018386,0.004037877981593666,1
21,21,61,0.0008225586580253703,4.368513948081624e-18,49
640,640,3,0.0002115021051746003,1.6103944101936917e-18,3
1381,1381,3,0.0003416801975519906,-4.72300255666205e-18,1
24,24,3,0.0001082530646024781,-1.5077672976994907e-18,3
1382,1382,1,0.00015455284380549652,-3.496553150768888e-18,1
26,26,11,0.00015101227372929418,-3.634412883604788e-17,305
1383,1383,5,0.00016939932600251896,-3.0699820737058813e-17,4
1384,1384,5,0.0003610754136048762,-7.044194069355962e-17,1
306,306,11,0.00017703062921606223,-1.9864875322942504e-17,174
1385,1385,6,0.00023438688598712882,-4.772806764603827e-17,3
225,225,35,0.0002912252498767092,-3.52617377383647e-17,167
1391,1391,3,0.00015278231340881834,-2.359351511970514e-17,1
1387,1387,2,0.00012767137725656815,-1.1918296366606595e-17,6
1390,1390,6,0.0002992006466895631,-9.96619438664742e-18,5
1388,1388,19,0.00025987084514224936,-6.390642836704986e-18,109
1389,1389,2,0.00016112531160633421,-1.8195984491293752e-17,1
1386,1386,3,0.00015164380157415552,-8.246938206120226e-18,2
27,27,6,0.00010580992629068478,2.7444481257749985e-19,17
133,133,6,0.0002905801815838585,-1.2411824060575351e-17,1
441,441,3,0.00012466790013483949,-7.093949605698264e-19,4
244,244,5,0.00012466790013483949,-1.3891304857774581e-18,10
1393,1393,3,0.00012169032531734139,-5.183132656154005e-19,5
565,565,4,0.00012466790013483949,-1.2222206344317262e-18,5
160,160,2,0.00012169032531734139,-5.570611087790953e-19,6
1392,1392,4,0.0001432399940816221,-4.844424035844232e-19,8
155,155,4,0.00021839226092106755,-1.8562568383527814e-18,5
479,479,2,0.00020721543106507208,-3.514436399719977e-18,1
28,28,15,0.0001528193669030055,-8.97882495657759e-18,162
1394,1394,16,0.00028934781764697575,-2.585133631344808e-18,19
1395,1395,3,0.0001841195204100039,-1.6205181700251684e-17,1
29,29,4,0.00010580992629068478,5.468092709775226e-19,373
1396,1396,8,0.0001296305248306697,-8.0642056525427865e-19,136
1397,1397,19,0.0001296305248306697,-6.760294126756579e-19,290
1398,1398,11,0.0001296305248306697,-9.858622416843318e-19,41
1399,1399,18,0.0001296305248306697,-2.02445702078223e-18,121
1400,1400,8,0.0002814342806342978,-7.771452530252794e-18,6
1401,1401,3,0.00018604717338076244,6.37271923433165e-19,1
1402,1402,1,0.00012249077523916437,-2.6006846047025804e-18,1
1403,1403,8,0.00022849768488439622,-8.733992771774683e-18,7
1404,1404,2,0.0001287077801177851,-5.984359846652719e-18,1
1405,1405,4,0.0001122969231039824,-3.842415392795723e-18,5
1406,1406,3,0.00016482183296155593,-3.388819804172027e-18,1
576,576,14,0.00020405761094386833,0.0017139234896969948,19
1407,1407,3,0.0001122969231039824,-2.7485337678160054e-18,10
1408,1408,10,0.00019245512771472528,-1.3361462753968531e-18,6
1409,1409,4,0.00013120216004047837,-1.3471233566000924e-18,3
833,833,5,0.0001875439805507646,-3.69998251404046e-18,1
1410,1410,17,0.002022149360400913,0.013056864950515017,2
1411,1411,9,0.0001122969231039824,-3.885384726957798e-18,131
1412,1412,5,0.0001122969231039824,-3.586680268396439e-18,116
1413,1413,1,0.0001122969231039824,-3.059845254356686e-18,1
1414,1414,3,0.00012189029250745851,2.0895929286821958e-17,1
1415,1415,4,0.0001122969231039824,-2.9928271847176118e-18,9
1416,1416,2,0.0001122969231039824,-2.8644740505749724e-18,9
1417,1417,6,0.00015263939666272037,-5.920849296954438e-18,4
1418,1418,4,0.00030855659837030684,0.004238678653709445,1
1419,1419,4,0.0001645171373515729,-1.2524685304594699e-17,4
1420,1420,10,0.0001174865205546205,-3.890979412129696e-18,20
1421,1421,4,0.0001174865205546205,-3.072329881536314e-18,7
1422,1422,7,0.00019761585441206443,-1.819483581888639e-17,8
1423,1423,3,0.0001174865205546205,-4.1810235198108484e-18,10
1424,1424,3,0.0001174865205546205,-3.431796516729028e-18,6
1425,1425,1,0.0001174865205546205,-4.6098597814158136e-18,1
1426,1426,3,0.00011267851115182344,-2.236565810519911e-18,20
1427,1427,11,0.00011267851115182344,-2.0125141347414666e-18,81
1428,1428,1,0.00011267851115182344,-1.4667256385818137e-18,1
1429,1429,3,0.00012685169713148997,4.96543704407674e-20,17
1430,1430,2,0.00011267851115182344,-1.4711857554267704e-18,18
1431,1431,18,0.0004896559961354097,-9.073152426928718e-17,10
1432,1432,6,0.00014359114207534348,2.9000810692116942e-18,23
1433,1433,5,0.00016100247857622136,2.5282051915130466e-18,3
1434,1434,4,0.00011267851115182344,-1.6382615128990686e-18,22
1435,1435,2,0.00011267851115182344,-1.182630666762762e-18,2
612,612,34,0.000904132609102011,0.01006293692732352,18
1436,1436,2,0.00011267851115182344,-1.2365563486239268e-18,19
1437,1437,2,0.00021415884274305906,3.286664211802031e-19,1
782,782,10,0.00013246916772136167,9.78734492880868e-19,27
1438,1438,8,0.00011267851115182344,-3.9228871313492033e-19,39
1439,1439,5,0.0003872120292541897,-1.161489401918888e-17,3
1440,1440,1,0.0001692250681409552,-1.7483676976686895e-18,1
1441,1441,1,0.0001345249580849546,0.004193940856241626,1
1442,1442,7,0.0002807675533503327,0.004193940856241624,1
1443,1443,2,0.00016904323679645963,-8.636140123851927e-18,1
1444,1444,2,0.00021022398728419756,-5.466337573876221e-18,1
1445,1445,6,0.00036376066459702783,0.0013481038771664463,2
1446,1446,2,0.0005060323470770697,-2.2170932901242002e-18,1
1447,1447,2,0.00013952192686866524,-1.352197892613511e-18,3
1448,1448,4,0.00022971739782675745,0.0004149673806697226,1
1449,1449,22,0.0023993005705446988,0.00928946169535304,2
1450,1450,1,0.00015175861910505283,0.000477021971814682,1
1451,1451,3,0.0001563779271576555,-2.0071812518382253e-18,9
1452,1452,15,0.001043693559621014,0.002404224680143691,3
1453,1453,2,0.00014916738814336274,-1.0438033616597523e-19,2
1454,1454,2,0.00016141301216542324,-5.6518632924242205e-18,1
1455,1455,1,0.00014916738814336274,2.745487783602979e-20,1
1456,1456,2,0.00022399636332575125,-5.474352437203761e-19,2
256,256,9,0.00028755915805879625,-1.6044577254359653e-17,1
1457,1457,11,0.00023403051688890644,-5.248360379828918e-19,108
