Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore,In_reach,Agg_RS,Agg_RS20,Agg_RS30,Agg_RS50,Agg_vs_RS,Agg_RS20_vs_RS,Agg_RS30_vs_RS,Agg_RS50_vs_RS,Ag_vs_RS_ratio
9301,google-cloud-language-2.9.1,4,6.50E-05,0.00046,google-cloud-language,0.725861571,51,35.81298047,35.81298047,35.81298047,35.81298047,49.33858176,49.33858176,49.33858176,49.33858176,49.33858176
6952,guangtestbeat-0.13.1,9,3.50E-05,0,guangtestbeat,0.615279618,54,30.36149304,30.36149304,27.75255397,25.27010469,49.34584562,49.34584562,45.10559616,41.07092767,49.34584562
4488,zope-app-wsgi-5.0,15,3.80E-05,0.00046,zope-app-wsgi,0.677186279,50,33.42856717,33.42856717,33.42856717,32.52802396,49.36391686,49.36391686,49.36391686,48.03408599,49.36391685
6702,msrestazure-0.6.4,5,4.10E-05,0.00091,msrestazure,0.626316327,46,30.9328692,30.9328692,30.9328692,30.52141577,49.38857231,49.38857231,49.38857231,48.73163041,49.3885723
9942,hackathonbaobab2020-1.0.0,4,3.50E-05,0,hackathonbaobab,0.957470752,72,47.29068238,47.29068238,45.20353112,44.86595347,49.39125532,49.39125532,47.2113963,46.85882401,49.39125533
6322,google-cloud-speech-2.19.0,3,3.50E-05,0,google-cloud-speech,0.725021669,51,35.81214056,35.81214056,35.81214056,35.81214056,49.39457963,49.39457963,49.39457963,49.39457963,49.39457963
4971,heavyai-1.1,6,3.50E-05,0,heavyai,0.634886886,51,31.38002698,31.38002698,29.59096065,29.11353447,49.42616972,49.42616972,46.60824047,45.85625427,49.42616972
5829,httpie-lambda-1.0,2,3.50E-05,0,httpie-lambda,0.83175739,64,41.1494873,41.1494873,39.38536182,38.03853465,49.47294462,49.47294462,47.35198303,45.73272821,49.47294463
6820,albumentations-1.3.0,9,5.30E-05,0.00139,albumentations,0.562946372,51,27.854466,27.854466,24.97899791,21.91811774,49.47978597,49.47978597,44.37189606,38.93464605,49.47978597
10025,python-novaclient-14.0.0,12,4.00E-05,0.00094,python-novaclient,0.671641247,49,33.25611345,33.25611345,33.25611345,33.25611345,49.51469791,49.51469791,49.51469791,49.51469791,49.51469791
1941,transformers-4.28.1,28,0.000119,0.00692,transformers,0.51401099,41,25.4688975,25.4688975,24.94710968,24.18287489,49.5493248,49.5493248,48.53419512,47.04738879,49.54932481
4844,google-cloud-containeranalysis-2.12.1,5,3.50E-05,0,google-cloud-containeranalysis,0.754694941,53,37.40734928,37.40734928,37.40734928,37.40734928,49.56618529,49.56618529,49.56618529,49.56618529,49.56618529
9832,google-sheets-db-1.0.8,3,3.50E-05,0,google-sheets-db,0.831920173,62,41.25143115,41.25143115,39.94696162,39.94696162,49.58580462,49.58580462,48.01778213,48.01778213,49.58580461
2307,gptcache-0.1.11,4,3.80E-05,0.00048,gptcache,0.671641247,50,33.30873047,33.30873047,33.04783657,32.72051558,49.59303888,49.59303888,49.20459652,48.71725156,49.59303887
1070,hops-3.2.0.0,11,3.50E-05,0,hops,0.770626923,61,38.23749414,38.23749414,35.16889912,34.66911465,49.61868447,49.61868447,45.63673819,44.98819547,49.61868447
13417,1942pyc-7.0.1,6,3.50E-05,0,pyc,0.77302044,55,38.38210868,38.38210868,38.11557966,37.78825868,49.65212651,49.65212651,49.30733741,48.8839062,49.65212651
259,dowhy-0.7.1,9,3.80E-05,0.00046,dowhy,0.587850513,51,29.20552652,29.20552652,26.59095233,23.48899742,49.68189339,49.68189339,45.23420792,39.95743289,49.6818934
1400,sphinx-click-4.4.0,4,4.10E-05,0.00048,sphinx-click,0.677831262,49,33.68770019,33.68770019,33.68770019,33.21879374,49.69924238,49.69924238,49.69924238,49.00746778,49.69924239
6077,detkit-0.2.1,6,3.90E-05,0.00046,detkit,0.846166365,69,42.06714534,42.06714534,39.71346506,37.40112863,49.71498168,49.71498168,46.93340069,44.20067989,49.71498169
2519,seaborn-0.11.2,24,6.70E-05,0.00411,seaborn,0.603997133,54,30.0290292,30.0290292,27.15356111,23.32667055,49.71717176,49.71717176,44.9564404,38.6204988,49.71717175
1689,gpdvega-0.1.1rc1,2,3.50E-05,0,gpdvega- rc,0.671641247,49,33.39954568,33.39954568,31.83418224,31.35675606,49.72825274,49.72825274,47.39759862,46.68676351,49.72825274
12192,git-reqs-0.3.2,8,3.50E-05,0,git-reqs,0.702296412,57,34.96096571,34.96096571,32.60728544,30.69176248,49.780926,49.780926,46.42952018,43.70200666,49.78092599
3817,scikit-image-0.19.2,13,5.50E-05,0.00094,scikit-image,0.45153039,42,22.47769338,22.47769338,19.60222529,16.89759429,49.78113074,49.78113074,43.41285929,37.4229391,49.78113075
13326,wikiwho-1.0.3,3,4.20E-05,0.00046,wikiwho,0.726059957,51,36.15495707,36.15495707,36.15495707,36.15495707,49.79610392,49.79610392,49.79610392,49.79610392,49.79610392
457,nbconvert-7.2.8,19,5.30E-05,0.00237,nbconvert,0.64236639,45,31.99144858,31.99144858,31.99144858,31.99144858,49.80249446,49.80249446,49.80249446,49.80249446,49.80249446
10860,galaxy-containers-22.1.1,3,4.20E-05,0.00048,galaxy-containers,0.616601821,46,30.71217408,30.71217408,30.71217408,30.71217408,49.80876318,49.80876318,49.80876318,49.80876318,49.80876318
3507,pybel-0.14.10,12,4.90E-05,0.00048,pybel,0.898840036,73,44.78117947,44.78117947,42.2037963,40.28827334,49.82107791,49.82107791,46.95362312,44.82251761,49.82107792
1119,pycognito-2022.8.0,5,3.90E-05,0.00046,pycognito,0.617485632,48,30.76664717,30.76664717,29.00252169,28.50273721,49.82568917,49.82568917,46.96873933,46.15935292,49.82568917
2030,pycognito-2022.12.0,5,5.00E-05,0.00046,pycognito,0.617485632,48,30.76664717,30.76664717,29.00252169,28.50273721,49.82568917,49.82568917,46.96873933,46.15935292,49.82568917
3595,pycognito-0.1.4,5,3.90E-05,0.00046,pycognito,0.617485632,48,30.76664717,30.76664717,29.00252169,28.50273721,49.82568917,49.82568917,46.96873933,46.15935292,49.82568917
8624,happypanda-1.1,11,3.50E-05,0,happypanda,0.636978853,46,31.74959318,31.74959318,31.74959318,31.35951167,49.84403019,49.84403019,49.84403019,49.23163701,49.84403019
369,opencensus-0.11.2,4,4.20E-05,0.00107,opencensus,0.718518538,51,35.85406847,35.85406847,35.85406847,35.85406847,49.89999084,49.89999084,49.89999084,49.89999084,49.89999085
7865,he6-cres-spec-sims-0.1.5,7,3.50E-05,0,he -cres-spec-sims,0.832583682,69,41.56246109,41.56246109,39.20878081,37.29325785,49.9198603,49.9198603,47.09290088,44.79220367,49.9198603
2625,cookiecutter-2.1.1,11,0.000102,0.00185,cookiecutter,0.652367718,46,32.57475934,32.57475934,32.57475934,32.57475934,49.93312582,49.93312582,49.93312582,49.93312582,49.93312581
7816,google-cloud-pubsublite-1.8.1,5,3.50E-05,0,google-cloud-pubsublite,0.763580232,54,38.13187138,38.13187138,38.13187138,38.13187138,49.93826422,49.93826422,49.93826422,49.93826422,49.93826422
2669,google-auth-oauthlib-0.6.0,8,7.90E-05,0.00288,google-auth-oauthlib,0.611642131,45,30.56863705,30.56863705,30.56863705,30.16766823,49.97797814,49.97797814,49.97797814,49.32241699,49.97797814
12171,google-auth-oauthlib-0.5.3,3,3.80E-05,0.00046,google-auth-oauthlib,0.611642131,45,30.56863705,30.56863705,30.56863705,30.16766823,49.97797814,49.97797814,49.97797814,49.32241699,49.97797814
12082,sphinx-autodoc-typehints-1.23.4,2,3.70E-05,0.00046,sphinx-autodoc-typehints,0.657330567,48,32.88112361,32.88112361,32.88112361,32.41221716,50.02220384,50.02220384,50.02220384,49.30885431,50.02220384
10573,hoversearch-0.0.6,7,3.50E-05,0,hoversearch,0.710927057,54,35.6160938,35.6160938,35.6160938,34.40071446,50.0980986,50.0980986,50.0980986,48.38852893,50.0980986
11496,hqc-0.1.4,7,3.50E-05,0,hqc,0.784754265,64,39.33199911,39.33199911,37.24484785,35.74453693,50.12014698,50.12014698,47.46052301,45.54870043,50.12014699
10789,mbed-ls-1.8.15,3,4.00E-05,0.00046,mbed-ls,0.574401807,43,28.79134764,28.79134764,28.79134764,28.79134764,50.12405477,50.12405477,50.12405477,50.12405477,50.12405478
13571,bsb-hdf5-0.7.4,3,3.70E-05,0.0005,bsb-hdf,0.812060127,67,40.71041484,40.71041484,38.62326358,37.59185911,50.13226667,50.13226667,47.56207367,46.29196516,50.13226667
5199,gliderpy-0.1.0,3,3.50E-05,0,gliderpy,0.662707685,50,33.27868724,33.27868724,31.97421771,31.97421771,50.21623862,50.21623862,48.24784506,48.24784506,50.21623861
8067,here-location-services-0.4.0,6,3.50E-05,0,here-location-services,0.68405811,53,34.36601599,34.36601599,33.06154645,33.06154645,50.23844536,50.23844536,48.33148817,48.33148817,50.23844537
4781,flask-restplus-0.13.0,8,4.70E-05,0.00091,flask-restplus,0.580613696,39,29.18230557,29.18230557,29.18230557,29.18230557,50.26113881,50.26113881,50.26113881,50.26113881,50.26113881
3727,gramaddict-3.2.4,11,3.50E-05,0,gramaddict,0.789924817,58,39.70734992,39.70734992,39.44082089,39.05073939,50.2672521,50.2672521,49.92984148,49.43602042,50.2672521
11508,social-auth-app-django-4.0.0,3,4.20E-05,0.00048,social-auth-app-django,0.586708796,43,29.49227713,29.49227713,29.49227713,29.49227713,50.26731715,50.26731715,50.26731715,50.26731715,50.26731716
5118,aiohttp-3.7.4,18,8.20E-05,0.00285,aiohttp,0.327320982,24,16.45512385,16.45512385,16.45512385,16.12780287,50.27213273,50.27213273,50.27213273,49.27213273,50.27213272
311,triton-2.0.0,6,9.60E-05,0.00343,triton,0.758421019,63,38.13568703,38.13568703,35.78200675,33.06964018,50.28300386,50.28300386,47.1796085,43.6032749,50.28300387
2641,gpx2exif-11,10,3.50E-05,0,gpx exif,0.836313709,63,42.07605227,42.07605227,41.29337055,41.29337055,50.31132674,50.31132674,49.37545577,49.37545577,50.31132674
11734,guillotina-dbusers-5.0.1,3,4.10E-05,0.00046,guillotina-dbusers,0.671641247,48,33.7933595,33.7933595,33.7933595,32.89281628,50.31459823,50.31459823,50.31459823,48.97378836,50.31459823
11956,hf-model-s-cpu-0.1.1,12,3.50E-05,0,hf-model-s-cpu,0.695220518,59,34.98649381,34.98649381,32.89934256,31.09573918,50.32431136,50.32431136,47.32216859,44.72787896,50.32431136
3044,uqbar-0.6.9,4,6.90E-05,0.00052,uqbar,0.736182958,54,37.06919149,37.06919149,37.06919149,36.60028504,50.35323228,50.35323228,50.35323228,49.71628946,50.35323229
10917,abi3audit-0.0.8,8,3.50E-05,0,abi audit,0.684256554,50,34.46765574,34.46765574,34.46765574,34.46765574,50.37241592,50.37241592,50.37241592,50.37241592,50.37241593
6706,greatapi-0.0.5,10,3.50E-05,0,greatapi,0.812225968,61,40.95200522,40.95200522,40.46740843,40.0664396,50.41947295,50.41947295,49.8228449,49.32917831,50.41947295
7331,helsinki-profile-gdpr-api-0.1.0,4,3.50E-05,0,helsinki-profile-gdpr-api,0.695195946,52,35.06399926,35.06399926,35.06399926,35.06399926,50.43757729,50.43757729,50.43757729,50.43757729,50.43757729
3106,cookiecutter-1.7.3,10,7.10E-05,0.00091,cookiecutter,0.652367718,46,32.9191291,32.9191291,32.9191291,32.9191291,50.46100258,50.46100258,50.46100258,50.46100258,50.46100258
11831,iac-scan-runner-0.3.0,9,3.50E-05,0,iac-scan-runner,0.683956781,50,34.51337484,34.3814617,34.3814617,34.3814617,50.46133879,50.26847112,50.26847112,50.26847112,50.46133878
5737,house-sales-0.0.4,11,3.50E-05,0,house-sales,0.684157111,59,34.53367636,34.53367636,31.92473729,30.15478634,50.47623683,50.47623683,46.66287433,44.07582097,50.47623682
11175,hivemind-bus-client-0.0.2,5,3.50E-05,0,hivemind-bus-client,0.821679886,60,41.49619454,41.49619454,41.49619454,41.49619454,50.50165551,50.50165551,50.50165551,50.50165551,50.50165551
5985,gnucash-portfolio-1.6.2,7,7.40E-05,0.00091,gnucash-portfolio,0.69421903,52,35.05985209,35.05985209,34.61244632,34.61244632,50.50257999,50.50257999,49.85810648,49.85810648,50.50257999
3305,hca-ingest-2.8.0,10,3.50E-05,0,hca-ingest,0.64689349,47,32.67276903,32.67276903,32.67276903,32.67276903,50.50718478,50.50718478,50.50718478,50.50718478,50.50718478
7521,gpilab-1.4.8,29,3.50E-05,0,gpilab,0.657900688,54,33.22962796,33.22962796,31.6586294,28.95205612,50.50857761,50.50857761,48.12068141,44.00672722,50.50857761
9230,guillotina-rediscache-2.1.3,3,3.50E-05,0,guillotina-rediscache,0.810431213,59,40.93598451,40.93598451,40.93598451,39.70812031,50.51136216,50.51136216,50.51136216,48.996287,50.51136217
362,scikit-image-0.20.0,65,0.000352,0.02569,scikit-image,0.45153039,42,22.80838818,22.80838818,19.93292009,17.56586674,50.51351732,50.51351732,44.14524587,38.90295565,50.51351733
6190,scikit-image-0.19.3,15,4.70E-05,0.00137,scikit-image,0.45153039,43,22.81527103,22.81527103,19.93980294,16.89759429,50.52876072,50.52876072,44.16048926,37.4229391,50.52876071
12457,guillotina-statsd-1.1.2,2,3.50E-05,0,guillotina-statsd,0.8204345,60,41.46641997,41.46641997,41.46641997,39.83464895,50.54202373,50.54202373,50.54202373,48.55311295,50.54202373
11532,hovercal-0.1.0,5,3.50E-05,0,hovercal,0.831844084,64,42.04656714,42.04656714,40.74209761,39.95104728,50.54621166,50.54621166,48.97804575,48.0270859,50.54621166
5024,handadoc-client-0.0.1a0.dev7,4,3.50E-05,0,handadoc-client- a dev,0.671641247,49,33.96704864,33.96704864,33.96704864,33.96704864,50.57320227,50.57320227,50.57320227,50.57320227,50.57320227
12203,gumnut-server-1.0.0rc1,6,3.50E-05,0,gumnut-server- rc,0.671641247,48,33.97479172,33.97479172,33.97479172,33.97479172,50.58473087,50.58473087,50.58473087,50.58473087,50.58473087
8668,google-auth-oauthlib-0.4.0,4,5.00E-05,0.00091,google-auth-oauthlib,0.611642131,45,30.94364187,30.94364187,30.94364187,30.94364187,50.59108964,50.59108964,50.59108964,50.59108964,50.59108963
8717,google-auth-oauthlib-0.8.0,4,4.30E-05,0.00094,google-auth-oauthlib,0.611642131,45,30.94364187,30.94364187,30.94364187,30.94364187,50.59108964,50.59108964,50.59108964,50.59108964,50.59108963
10140,grab-fork-from-libgen-3.5.0,4,3.50E-05,0,grab-fork-from-libgen,0.827666694,61,41.87395456,41.87395456,41.60742554,41.60742554,50.59277468,50.59277468,50.2707501,50.2707501,50.59277468
3576,hkpy-2.8.1,10,3.50E-05,0,hkpy,0.784177851,56,39.68828608,39.68828608,39.68828608,39.68828608,50.61133265,50.61133265,50.61133265,50.61133265,50.61133266
1858,gmusicsync-0.1.2,5,3.50E-05,0,gmusicsync,0.832013663,62,42.18535015,42.18535015,41.91882112,41.5213743,50.70271321,50.70271321,50.38237109,49.90467843,50.70271322
8500,hydrosensorreader-1.7.6,8,3.50E-05,0,hydrosensorreader,0.809377391,66,41.05053247,41.05053247,39.21864,37.6406947,50.71865476,50.71865476,48.45531941,46.50574024,50.71865477
2029,gql-3.4.0,13,0.000143,0.00229,gql,0.734047079,56,37.2559747,37.2559747,37.2559747,36.92865372,50.75420333,50.75420333,50.75420333,50.30829054,50.75420333
12522,hydra-python-core-0.3.1,2,3.50E-05,0,hydra-python-core,0.628714917,47,31.95464654,31.95464654,31.95464654,31.08477127,50.82533542,50.82533542,50.82533542,49.44175878,50.82533542
7974,torch-geometric-2.3.0,12,7.10E-05,0.00183,torch-geometric,0.569653534,49,28.96924439,28.96924439,26.88209313,25.85068866,50.85414671,50.85414671,47.19025079,45.37966872,50.85414671
1468,grcriddles-0.1.9,7,3.50E-05,0,grcriddles,0.848573154,64,43.16736401,43.16736401,41.86289448,41.86289448,50.87052755,50.87052755,49.33327702,49.33327702,50.87052755
5103,humanlikehearing-0.1.0,10,3.50E-05,0,humanlikehearing,0.84765748,70,43.13890053,43.13890053,40.79085537,38.97636468,50.89190098,50.89190098,48.12186093,45.98126672,50.89190097
4221,hmmlogo-0.0.4,4,3.50E-05,0,hmmlogo,0.710954437,59,36.18182424,36.18182424,34.34993178,32.77198647,50.89190299,50.89190299,48.31523652,46.09576193,50.89190299
11871,samsungtvws-2.5.0,7,3.80E-05,0.00046,samsungtvws,0.643749305,49,32.76726251,32.76726251,32.76726251,32.43994153,50.90065691,50.90065691,50.90065691,50.39219658,50.90065691
6845,humilis-batch-job-0.3.0,1,3.50E-05,0,humilis-batch-job,0.849447135,65,43.27480859,43.27480859,41.26232869,40.76254421,50.94467544,50.94467544,48.57551104,47.98714661,50.94467543
9617,grandexchangetoolbox-0.1.5,6,3.50E-05,0,grandexchangetoolbox,0.847574485,70,43.18588277,43.18588277,41.3539903,39.776045,50.95231573,50.95231573,48.79098065,46.92926191,50.95231574
3962,gtts-2.0.3,6,4.20E-05,0.00046,gtts,0.610632281,46,31.12787124,31.12787124,31.12787124,31.12787124,50.97645867,50.97645867,50.97645867,50.97645867,50.97645868
5051,hat-syslog-0.7.2,5,3.50E-05,0,hat-syslog,0.675196353,49,34.42023176,34.42023176,34.42023176,34.09291078,50.97810675,50.97810675,50.97810675,50.4933278,50.97810675
11538,hat-orchestrator-0.6.3,5,3.50E-05,0,hat-orchestrator,0.675030662,49,34.42006607,34.42006607,34.42006607,34.09274509,50.99037423,50.99037423,50.99037423,50.50547628,50.99037423
1098,azure-storage-blob-12.16.0,11,6.90E-05,0.00292,azure-storage-blob,0.410265266,32,20.91964347,20.91964347,20.91964347,20.09792477,50.99053029,50.99053029,50.99053029,48.98763419,50.99053028
6589,glitter2-0.1.0,14,3.50E-05,0,glitter,0.831677254,65,42.44391309,42.44391309,41.13944356,40.73553674,51.03411556,51.03411556,49.46563509,48.97998177,51.03411556
4440,ovos-utils-0.0.30,11,6.90E-05,0.00192,ovos-utils,0.784149579,58,40.02283917,40.02283917,40.02283917,40.02283917,51.0398019,51.0398019,51.0398019,51.0398019,51.0398019
7076,humilis-es-0.0.6,1,3.50E-05,0,humilis-es,0.84764473,65,43.27300619,43.27300619,41.26052628,40.7607418,51.05087622,51.05087622,48.67667411,48.0870586,51.05087622
1363,google-cloud-pubsub-2.16.0,9,4.90E-05,0.00137,google-cloud-pubsub,0.716712464,52,36.60274084,36.60274084,36.60274084,36.60274084,51.07032831,51.07032831,51.07032831,51.07032831,51.07032831
11955,humilis-decrypt-0.0.2,1,3.50E-05,0,humilis-decrypt,0.847194109,65,43.27255557,43.27255557,41.26007566,40.76029118,51.07749819,51.07749819,48.70203324,48.11210412,51.07749819
2761,grr-response-client-3.4.6.post7,10,4.30E-05,0.00094,grr-response-client- post,0.671641247,49,34.34287764,34.34287764,34.34287764,33.89680378,51.13277036,51.13277036,51.13277036,50.4686154,51.13277035
6311,sphinx-rtd-theme-1.0.0,3,3.70E-05,0.00046,sphinx-rtd-theme,0.629932229,47,32.22653627,32.22653627,32.22653627,31.75762982,51.15873548,51.15873548,51.15873548,50.41435945,51.15873547
8700,aanalytics2-0.3.3.post1,8,3.50E-05,0,aanalytics - post,0.671641247,53,34.36277367,34.36277367,33.05830413,32.60139833,51.16239334,51.16239334,49.22018157,48.53989906,51.16239335
519,hyde-images-0.4.3,5,3.50E-05,0,hyde-images,0.820552586,70,42.03202028,42.03202028,39.15655219,36.44418562,51.22404219,51.22404219,47.71973528,44.41419873,51.22404218
1487,headerexposer-0.8a15,6,3.50E-05,0,headerexposer- a,0.671641247,49,34.40844788,34.40844788,34.40844788,34.40844788,51.23039723,51.23039723,51.23039723,51.23039723,51.23039723
4391,yfinance-0.2.18,14,4.20E-05,0.00091,yfinance,0.646017982,52,33.10531215,33.10531215,31.01252578,31.01252578,51.24518678,51.24518678,48.00566957,48.00566957,51.24518678
3777,astroquery-0.4.6,14,5.60E-05,0.00281,astroquery,0.671641247,53,34.44882689,34.44882689,33.66614517,33.19604259,51.29051714,51.29051714,50.12519008,49.425259,51.29051714
2537,hot-magnet-0.0.6,5,3.50E-05,0,hot-magnet,0.820694484,62,42.09900453,42.09900453,41.8324755,41.43150668,51.29680453,51.29680453,50.97204419,50.48347161,51.29680454
1824,google-assistant-sdk-0.6.0,1,3.50E-05,0,google-assistant-sdk,0.630564344,47,32.3602821,32.3602821,32.3602821,32.3602821,51.3195559,51.3195559,51.3195559,51.3195559,51.3195559
4800,nonebot-plugin-htmlrender-0.2.0.3,9,3.80E-05,0.00046,nonebot-plugin-htmlrender,0.820519178,60,42.18691406,42.18691406,42.18691406,42.18691406,51.41490314,51.41490314,51.41490314,51.41490314,51.41490314
8763,absbox-0.12.6,9,3.50E-05,0,absbox,0.83143176,69,42.75510542,42.75510542,40.92321295,38.88836185,51.4234691,51.4234691,49.22017046,46.77276443,51.4234691
2843,sphinx-gallery-0.13.0,4,4.50E-05,0.00137,sphinx-gallery,0.638823712,48,32.86261676,32.86261676,32.86261676,32.3937103,51.44238722,51.44238722,51.44238722,50.7083718,51.44238722
5984,gnucash-portfolio-cli-1.5.2,1,3.50E-05,0,gnucash-portfolio-cli,0.694923836,53,35.75477593,35.75477593,35.30737015,35.30737015,51.45135924,51.45135924,50.80753936,50.80753936,51.45135924
9155,host-picker-2.4.3,3,3.50E-05,0,host-picker,0.726302155,64,37.41365324,37.41365324,34.83627007,32.92074711,51.51251856,51.51251856,47.96388092,45.32651719,51.51251856
8741,hivenetsimplesanic-0.1.2,4,3.50E-05,0,hivenetsimplesanic,0.968672063,74,49.95261976,49.95261976,49.68609073,48.45822653,51.5681433,51.5681433,51.29299443,50.02541973,51.5681433
7031,azure-keyvault-secrets-4.7.0,5,4.60E-05,0.00048,azure-keyvault-secrets,0.413309604,33,21.33424287,21.33424287,21.33424287,20.09792477,51.61806709,51.61806709,51.61806709,48.62680319,51.61806709
1346,goodplay-0.12.0,6,3.50E-05,0,goodplay,0.938639451,72,48.46540719,48.46540719,48.46540719,46.74397814,51.63367802,51.63367802,51.63367802,49.79971606,51.63367802
12799,hockeydata-0.0.3,6,3.50E-05,0,hockeydata,0.710956989,57,36.74517007,36.74517007,35.17417151,35.17417151,51.68409712,51.68409712,49.47440148,49.47440148,51.68409712
7705,gspread-dataframe-3.3.0,4,4.40E-05,0.00048,gspread-dataframe,0.794822018,62,41.10058502,41.10058502,39.79611549,39.39514666,51.71042584,51.71042584,50.06921623,49.56473999,51.71042584
12513,grocker-8.0,6,3.50E-05,0,grocker,0.623542311,48,32.25827953,32.25827953,32.25827953,31.81220566,51.73390636,51.73390636,51.73390636,51.01851968,51.73390636
8957,humilis-microservice-0.5.0,1,3.50E-05,0,humilis-microservice,0.835939289,65,43.26130075,43.26130075,41.24882084,40.74903636,51.75172565,51.75172565,49.34427821,48.74640646,51.75172566
961,humilis-1.7.1,25,0.000599,0.00869,humilis,0.819423472,64,42.42536146,42.42536146,40.41288155,39.91309707,51.77464755,51.77464755,49.31867701,48.70875492,51.77464755
596,harp-image-preprocess-2.4.0.4,14,3.50E-05,0,harp-image-preprocess,0.662775806,59,34.32036545,34.32036545,31.44489736,29.07784401,51.78276747,51.78276747,47.44424445,43.87282056,51.78276747
12355,tosca-parser-2.8.0,7,3.80E-05,0.00046,tosca-parser,0.648500343,49,33.58114363,33.58114363,33.58114363,33.58114363,51.78276926,51.78276926,51.78276926,51.78276926,51.78276927
59,aiohttp-3.8.4,243,0.002798,0.1081,aiohttp,0.327320982,25,16.95730057,16.95730057,16.95730057,16.62997958,51.80633536,51.80633536,51.80633536,50.80633536,51.80633538
12124,hotdog-1.7.9,8,3.50E-05,0,hotdog,0.697057976,52,36.12262428,36.12262428,36.12262428,36.12262428,51.82154932,51.82154932,51.82154932,51.82154932,51.82154932
813,hassfeld-0.3.11a1,4,3.50E-05,0,hassfeld- a,0.671641247,51,34.81875751,34.81875751,34.81875751,34.49143653,51.84130318,51.84130318,51.84130318,51.35395821,51.84130317
11180,golangish-0.0.5,2,3.50E-05,0,golangish,0.695525599,52,36.07335128,36.07335128,36.07335128,35.60444483,51.86487935,51.86487935,51.86487935,51.19070366,51.86487935
8723,humilis-batch-0.5.1,1,3.50E-05,0,humilis-batch,0.834009353,65,43.25937081,43.25937081,41.2468909,40.74710642,51.86916748,51.86916748,49.45614909,48.85689384,51.86916748
610,google-auth-oauthlib-1.0.0,44,0.000382,0.01956,google-auth-oauthlib,0.611642131,46,31.72971775,31.72971775,31.72971775,31.72971775,51.87627887,51.87627887,51.87627887,51.87627887,51.87627886
5949,hic3defdr-0.2.1,8,3.50E-05,0,hic defdr,0.727024369,65,37.71727,37.71727,34.84180191,31.49806101,51.87896253,51.87896253,47.92384326,43.32462893,51.87896253
3985,httpie-aws-authv4-0.3.0,4,3.50E-05,0,httpie-aws-authv,0.79917753,65,41.50116932,41.50116932,39.73704384,38.39021667,51.92985007,51.92985007,49.7224238,48.03715724,51.92985008
4802,nonebot2-2.0.0rc4,15,0.000126,0.00342,nonebot - rc,0.671641247,50,34.87910128,34.87910128,34.87910128,34.87910128,51.93114841,51.93114841,51.93114841,51.93114841,51.93114842
12560,humilis-redshift-0.0.9,1,3.50E-05,0,humilis-redshift,0.832838274,65,43.25819973,43.25819973,41.24571983,40.74593535,51.94069615,51.94069615,49.52428474,48.92418687,51.94069615
6273,graft-python-0.0.2,13,3.50E-05,0,graft-python,0.678700509,58,35.26195044,35.26195044,32.90827016,30.59593373,51.9550965,51.9550965,48.48717471,45.08016913,51.9550965
1423,toolbox-utils-3.0.3,20,6.80E-05,0.00185,toolbox-utils,0.747411315,65,38.83201825,38.83201825,36.47833797,33.7767908,51.95535239,51.95535239,48.80624261,45.19170384,51.95535239
2913,humilis-streams-0.1.0,1,3.50E-05,0,humilis-streams,0.832440735,65,43.25780219,43.25780219,41.24532229,40.74553781,51.9650233,51.9650233,49.54745792,48.94707346,51.9650233
6229,humilis-security-0.0.5,1,3.50E-05,0,humilis-security,0.832355174,65,43.25771663,43.25771663,41.24523673,40.74545225,51.97026219,51.97026219,49.5524483,48.95200212,51.97026219
7746,hwrt-0.2.1,15,3.50E-05,0,hwrt,0.92398183,72,48.0212407,48.0212407,47.49945289,45.34801555,51.97206173,51.97206173,51.4073452,49.07890402,51.97206172
7628,humilis-kms-0.1.0,1,3.50E-05,0,humilis-kms,0.832192767,65,43.25755422,43.25755422,41.24507432,40.74528984,51.98020932,51.98020932,49.56192358,48.96136022,51.98020932
8523,sparsemax-0.1.9,2,4.20E-05,0.00046,sparsemax,0.747314442,64,38.88300147,38.88300147,36.52932119,33.81695462,52.03030918,52.03030918,48.88079119,45.25130618,52.03030918
1539,ogr-0.44.0,9,3.70E-05,0.00046,ogr,0.606140115,47,31.56231052,31.56231052,31.56231052,31.56231052,52.07098119,52.07098119,52.07098119,52.07098119,52.07098118
11788,python-novaclient-18.3.0,10,4.20E-05,0.00091,python-novaclient,0.671641247,52,35.00566574,35.00566574,35.00566574,35.00566574,52.11958899,52.11958899,52.11958899,52.11958899,52.11958899
6202,grid2op-1.8.1,9,3.70E-05,0.00046,grid op,0.773140926,67,40.2984507,40.2984507,37.94477042,36.02924746,52.1230339,52.1230339,49.07872439,46.60113862,52.12303391
10630,globus-automate-client-0.16.1.post1,9,4.90E-05,0.00048,globus-automate-client- post,0.671641247,51,35.02061778,35.02061778,35.02061778,34.61964896,52.14185093,52.14185093,52.14185093,51.54485242,52.14185093
4918,sphinx-rtd-theme-0.5.1,4,4.40E-05,0.00137,sphinx-rtd-theme,0.629932229,48,32.85372527,32.85372527,32.85372527,32.38481882,52.15438068,52.15438068,52.15438068,51.41000465,52.15438067
448,nbconvert-7.3.1,31,0.000106,0.008,nbconvert,0.64236639,47,33.51071165,33.51071165,33.51071165,33.51071165,52.16759808,52.16759808,52.16759808,52.16759808,52.16759807
