Id,Label,Degree,Pageranks,Eigencentrality,FinalRiskScore,In_reach,Out_reach,Outgoing Risk (Inreach),Incoming Risk (Outreach)
6061,abb-motion-program-exec-0.6.1,3,3.50E-05,0,0.710873032,44,1,30.07064198,0.710873032
5150,gunc-1.0.5,5,3.50E-05,0,0.683991836,50,1,30.05823385,0.683991836
13418,fortnitepy-3.6.8,3,4.00E-05,0.00046,0.666419475,43,2,30.05146725,1.439439915
4525,godfather-1.0.0,8,3.50E-05,0,0.84742203,42,1,30.03320976,0.84742203
2519,seaborn-0.11.2,24,6.70E-05,0.00411,0.603997133,54,10,30.0290292,7.190128538
10788,greentea-host-2.0.3,6,3.50E-05,0,0.617461062,45,1,30.02654817,0.617461062
8312,guolei-py3-components-1.1.1,6,3.50E-05,0,0.832040244,44,1,30.01392954,0.832040244
8785,gitsherlock-0.5,3,3.50E-05,0,0.831637764,44,1,30.00177134,0.831637764
6099,gmdata-webinterface-1.0.8,4,3.50E-05,0,0.67584499,44,1,29.97381014,0.67584499
12565,helios-scanner-1.1,5,3.50E-05,0,0.831831823,43,1,29.95388046,0.831831823
10923,h5imagegenerator-1.2.9,4,3.50E-05,0,0.696840122,54,1,29.94844068,0.696840122
6482,pracmln-1.2.3,16,9.00E-05,0.00048,0.69127485,52,3,29.93248079,2.113182918
11303,gobbet-0.0.3,6,3.50E-05,0,0.831815026,44,1,29.93083144,0.831815026
951,html-scrapper-0.0.1,3,3.50E-05,0,0.862843432,44,1,29.92858415,0.862843432
3068,herhoopstats-0.0.1,3,3.50E-05,0,0.711047167,45,1,29.90380955,0.711047167
3557,graphsrv-2.1.1,3,3.50E-05,0,0.810455094,42,1,29.89753825,0.810455094
8787,henson-sentry-0.4.0,2,3.50E-05,0,0.684008611,42,1,29.88794323,0.684008611
1969,microconventions-1.0.0,10,4.00E-05,0.00094,0.819975555,48,4,29.86914353,3.104508397
7594,librosa-0.9.2,12,4.10E-05,0.00046,0.688671585,51,2,29.86048024,1.637232575
6502,humiolib-0.2.5,4,3.80E-05,0.00048,0.790559735,46,3,29.8590345,2.200928413
11583,beem-0.24.26,14,3.70E-05,0.00046,0.896486635,43,2,29.83847158,1.591656028
11795,git-tidy-1.2.0,7,3.50E-05,0,0.694768462,43,1,29.82998855,0.694768462
6941,goodquotes-1.0.1,3,3.50E-05,0,0.699892352,44,1,29.80828571,0.699892352
10889,gordian-3.4.0,5,3.50E-05,0,0.669009818,43,1,29.77846417,0.669009818
11856,nilearn-0.10.0,10,4.20E-05,0.00094,0.665017193,51,3,29.77531865,2.031685368
5112,grizzly-loadtester-cli-3.1.5,6,3.50E-05,0,0.698454268,43,1,29.76061246,0.698454268
7055,hydrotools-restclient-3.0.5,8,4.70E-05,0.00094,0.79884603,45,4,29.7595849,3.195514571
8994,fastapi-utils-0.2.1,4,4.50E-05,0.00046,0.694345725,43,2,29.7456225,1.506190251
5902,hyssop-aiohttp-0.0.7,4,3.50E-05,0,0.831671644,43,1,29.71898056,0.831671644
5190,hydrobr-0.1.1,4,3.50E-05,0,0.831886902,47,1,29.70568487,0.831886902
2989,hamradio-0.4,3,3.50E-05,0,0.695707991,44,1,29.68966671,0.695707991
5847,hera-calibration-3.2.2,12,3.50E-05,0,0.621490459,54,1,29.68230284,0.621490459
10738,great-0.2.0,12,3.50E-05,0,0.699867155,44,1,29.68150201,0.699867155
3799,hotmapsdispatch-0.0.1,10,3.50E-05,0,0.668573541,48,1,29.67655994,0.668573541
1191,graphene-subscriptions-1.0.2,3,3.50E-05,0,0.968260476,42,1,29.63500017,0.968260476
11686,aa-stat-2.5.4,8,3.50E-05,0,0.820655708,51,1,29.62123474,0.820655708
10068,glassesvalidator-0.11.2,14,3.50E-05,0,0.711131882,50,1,29.61648572,0.711131882
6454,huawei-fusionsolar-0.0.3,4,3.50E-05,0,0.700021839,47,1,29.61561793,0.700021839
4284,graphish-2.0.0,4,3.50E-05,0,0.82034686,43,1,29.58385648,0.82034686
12932,gym-socks-0.1.0a1,9,3.50E-05,0,0.671641247,53,1,29.55880205,0.671641247
11884,hw1-guansli-0.1.1,5,3.50E-05,0,0.710410524,49,1,29.53884842,0.710410524
9914,grip-4.6.1,7,3.50E-05,0,0.61110251,42,1,29.52386394,0.61110251
3688,hamms-1.3,3,3.50E-05,0,0.821831128,40,1,29.50494766,0.821831128
8463,hyperwallet-sdk-1.7.1,4,3.50E-05,0,0.621848041,44,1,29.4947415,0.621848041
11508,social-auth-app-django-4.0.0,3,4.20E-05,0.00048,0.586708796,43,3,29.49227713,2.116680366
10485,gwpopulation-0.9.0,7,3.50E-05,0,0.798670372,50,1,29.48656943,0.798670372
7420,hairsys-0.0.12,12,3.50E-05,0,0.8049171,46,1,29.4849177,0.8049171
7018,abridge-0.1.4,4,3.50E-05,0,0.772112046,48,1,29.46818053,0.772112046
10162,grstools-0.4.0,4,3.50E-05,0,0.812115749,51,1,29.45757441,0.812115749
6098,hug-raven-1.1.0,2,3.50E-05,0,0.711339203,42,1,29.44994724,0.711339203
4670,cbgen-1.0.2,9,4.20E-05,0.001,0.693513456,45,6,29.44208026,4.381481421
11900,hello-world3108-1.0.5.2.5,8,3.50E-05,0,0.668506356,50,1,29.44015539,0.668506356
6954,grocropclient-1.0.21,4,3.50E-05,0,0.610167795,46,1,29.44005365,0.610167795
7035,google-analytics-data-0.12.1,4,3.60E-05,0.00046,0.771825821,41,2,29.43874224,1.467049475
11949,hug-sentry-0.0.2,2,3.50E-05,0,0.69539154,42,1,29.43399957,0.69539154
3906,flask-socketio-5.3.3,5,4.80E-05,0.00144,0.716411572,42,7,29.43069659,5.379964117
5476,nagooglesearch-6.0,5,3.90E-05,0.00046,0.711057045,44,2,29.41549191,1.42211409
2694,hanapin-0.1.6,3,3.50E-05,0,0.820693011,44,1,29.40953951,0.820693011
7144,gvmkit-build-0.2.7,9,4.50E-05,0.00046,0.671641247,43,2,29.39901011,1.503470645
12093,hltex-0.0.5,1,3.50E-05,0,0.836474785,44,1,29.39664267,0.836474785
12695,himama-0.0.4,3,3.50E-05,0,0.832054137,42,1,29.39036967,0.832054137
9089,hpecp-0.22.13,10,3.50E-05,0,0.801636715,42,1,29.3902138,0.801636715
6062,abb-robot-client-0.2.0,8,4.50E-05,0.00046,0.710972828,43,2,29.35976894,1.42184586
13382,grevling-2.0.0,14,3.50E-05,0,0.66836874,46,1,29.35441447,0.66836874
13298,i4u-0.0.7,2,3.50E-05,0,0.83170149,44,1,29.32898805,0.83170149
8278,sphinx-1.7.1,14,5.40E-05,0.00094,0.46890645,43,3,29.29796515,1.961515196
6100,sphinx-1.8.6,13,4.20E-05,0.00046,0.46890645,43,2,29.29796515,1.14475144
2136,hurlers-0.1.1,3,3.50E-05,0,0.695204822,44,1,29.28405132,0.695204822
6673,i6-0.0.5,5,3.50E-05,0,0.761216296,45,1,29.27559011,0.761216296
2273,gullveig-0.1.29,8,3.50E-05,0,0.69906757,42,1,29.27362404,0.69906757
5195,batchgenerators-0.25,10,4.70E-05,0.00094,0.757368587,52,3,29.2724569,2.063793168
8572,specutils-1.10.0,10,5.00E-05,0.00139,0.643467842,47,4,29.26702487,2.93491812
13504,hampercli-1.0.4,4,3.50E-05,0,0.832517951,40,1,29.26353273,0.832517951
1564,googletoken-0.7.6,4,3.50E-05,0,0.695290504,42,1,29.24208658,0.695290504
2293,glowyr-0.2.0,6,3.50E-05,0,0.695207082,52,1,29.23364265,0.695207082
9221,goodman-pipeline-1.3.6,8,3.50E-05,0,0.653627606,52,1,29.2313497,0.653627606
13336,hypertrain-0.1.0,12,3.50E-05,0,0.662184025,53,1,29.22858068,0.662184025
4294,pybitbucket-fork-0.12.2,9,3.80E-05,0.00046,0.820972075,43,2,29.21608327,1.44636269
259,dowhy-0.7.1,9,3.80E-05,0.00046,0.587850513,51,2,29.20552652,1.203124434
5986,pricedb-2.11.0,8,4.80E-05,0.0005,0.829660473,43,4,29.20530771,2.929413904
12525,hpnapy-1.0.7,3,3.50E-05,0,0.691211091,44,1,29.18849765,0.691211091
4781,flask-restplus-0.13.0,8,4.70E-05,0.00091,0.580613696,39,3,29.18230557,2.138558572
11321,hydra-client-0.5.1,4,3.50E-05,0,0.968212464,42,1,29.17943832,0.968212464
9888,gref-0.1.0,2,3.50E-05,0,0.847647437,43,1,29.16996491,0.847647437
7857,google-utils-1.0.3,2,3.50E-05,0,0.847600725,43,1,29.1699182,0.847600725
9169,haychecker-0.0.1,5,3.50E-05,0,0.695201402,50,1,29.16911929,0.695201402
2426,abelmokadem-awsapilib-0.2.3,4,3.50E-05,0,0.650565544,46,1,29.15552128,0.650565544
7071,gpt3quote-0.3,2,3.50E-05,0,0.832176239,43,1,29.15449371,0.832176239
13561,huawei-hg659-0.0.4,2,3.50E-05,0,0.831751966,43,1,29.15406944,0.831751966
12408,hooku-1.1.0,2,3.50E-05,0,0.831728644,43,1,29.15404612,0.831728644
7332,django-helusers-0.8.1,6,4.20E-05,0.00046,0.627205427,43,2,29.13365381,1.322401373
3287,groot-rocker-0.4.1,7,4.50E-05,0.00046,0.770806709,44,2,29.13053224,1.454710286
13466,undetected-chromedriver-3.4.6,4,3.90E-05,0.00046,0.711254512,42,2,29.12749541,1.395534603
9917,helpstack-0.0.1,2,3.50E-05,0,0.831840121,44,1,29.11984383,0.831840121
4411,gutenfetch-0.0.5,2,3.50E-05,0,0.787541899,43,1,29.10985937,0.787541899
9077,undetected-chromedriver-3.1.5.post4,4,3.80E-05,0.00046,0.671641247,42,2,29.08788215,1.465114562
7433,gt3-0.0.3,12,3.50E-05,0,0.699797883,48,1,29.0789048,0.699797883
3211,graspy-0.3.0,7,3.50E-05,0,0.596645102,52,1,29.04880015,0.596645102
12134,huobitrade-0.5.6,8,3.50E-05,0,0.845684608,46,1,29.03756417,0.845684608
426,abrade-0.1.1,2,3.50E-05,0,0.711036989,43,1,29.03335446,0.711036989
6103,googleweather-0.0.5,2,3.50E-05,0,0.710986698,43,1,29.03330417,0.710986698
2175,hif-tool-trans-hanz-0.0.2,5,3.50E-05,0,0.753506392,46,1,29.02612065,0.753506392
11344,hiftrans-0.0.2,5,3.50E-05,0,0.753506392,46,1,29.02612065,0.753506392
10709,googlesearch-api-2020-0.0.6,2,3.50E-05,0,0.695303199,43,1,29.01762067,0.695303199
9296,8a-scraper-0.0.4,11,3.50E-05,0,0.820749406,42,1,29.00553633,0.820749406
8128,gr-cli-0.4.0,5,3.50E-05,0,0.831777185,42,1,29.00272117,0.831777185
3892,google-tr-free-0.0.7,3,3.50E-05,0,0.696048465,42,1,28.99634249,0.696048465
10576,gravity-1.0.3,8,3.50E-05,0,0.788731542,44,1,28.9924664,0.788731542
7974,torch-geometric-2.3.0,12,7.10E-05,0.00183,0.569653534,49,5,28.96924439,3.635267182
12526,hundlab-mat-1.0,9,3.50E-05,0,0.831920064,52,1,28.94896662,0.831920064
7708,ace-metrics-0.1.4,8,3.50E-05,0,0.831739197,43,1,28.94766257,0.831739197
12403,gl-search-0.4.0,6,3.50E-05,0,0.96842635,43,1,28.94766253,0.96842635
9721,hypermodern-python-test-0.1.5,5,3.50E-05,0,0.695138125,43,1,28.94213352,0.695138125
8033,hiddeneye-reborn-0.0a1.dev36,3,3.50E-05,0,0.671641247,44,1,28.92079665,0.671641247
7025,azure-keyvault-certificates-4.2.1,5,5.00E-05,0.00094,0.413258936,44,3,28.91988445,1.647146646
8531,gtool-0.1.12,15,3.50E-05,0,0.820896408,48,1,28.90766643,0.820896408
11509,social-auth-core-4.0.2,9,5.30E-05,0.00048,0.588118664,42,4,28.90556833,2.70479903
9492,graphysio-2022.11.15,9,3.50E-05,0,0.66436758,51,1,28.90415748,0.66436758
8197,gpy-abcd-1.1,6,3.50E-05,0,0.695048927,50,1,28.8962324,0.695048927
8880,hyper-kube-config-0.6.2,6,3.50E-05,0,0.656590807,44,1,28.88486116,0.656590807
5540,goldpirate-1.5.5,6,3.50E-05,0,0.848298181,42,1,28.85906533,0.848298181
5959,gofiliate-2.0.1,6,3.50E-05,0,0.695039454,46,1,28.83053827,0.695039454
7212,jason-gnss-1.13.1,7,3.80E-05,0.00046,0.674674023,45,2,28.82065295,1.349696356
11147,hgct-0.0.1,7,3.50E-05,0,0.831841667,47,1,28.81116874,0.831841667
6948,hang-0.0.2,7,3.50E-05,0,0.831826985,47,1,28.81115406,0.831826985
10789,mbed-ls-1.8.15,3,4.00E-05,0.00046,0.574401807,43,2,28.79134764,1.191862869
13553,harmony-py-0.4.6,6,3.50E-05,0,0.655097787,43,1,28.78935296,0.655097787
2276,gnip-insights-interface-0.2,4,3.50E-05,0,0.820723171,42,1,28.78690526,0.820723171
9364,gpt3-simple-primer-0.1.2,1,3.50E-05,0,0.710754906,45,1,28.7778332,0.710754906
9715,hello2-1.5.6,6,3.50E-05,0,0.709484766,52,1,28.72729847,0.709484766
6680,abimca-0.2.5,8,3.50E-05,0,0.968440908,51,1,28.72567529,0.968440908
3249,graphid-0.0.6,10,3.50E-05,0,0.831665644,51,1,28.71949548,0.831665644
11609,aplpy-2.1.0,10,4.00E-05,0.00046,0.671641247,51,2,28.71685427,1.503445323
5702,gos-asm-0.10,4,3.50E-05,0,0.695049023,50,1,28.70948296,0.695049023
11015,hapi-nn-0.1.0,3,3.50E-05,0,0.695231299,47,1,28.70012639,0.695231299
760,gym-xmoto-0.1.2,13,3.50E-05,0,0.83693325,47,1,28.69633341,0.83693325
9931,cwl-utils-0.16,7,3.70E-05,0.00046,0.767310622,43,2,28.69169408,1.559577643
11708,acdh-django-zotero-0.1.6,3,3.50E-05,0,0.683869152,43,1,28.68103952,0.683869152
1503,hearthsim-instrumentation-0.1.0,2,3.50E-05,0,0.847581842,45,1,28.67789402,0.847581842
8370,hublib-0.9.96,4,3.50E-05,0,0.691631791,43,1,28.66911649,0.691631791
6760,hapiplot-0.2.2,3,3.80E-05,0.00046,0.658698148,47,2,28.66359324,1.317812426
10410,gpfit-0.2.0,6,3.50E-05,0,0.662061446,49,1,28.66131443,0.662061446
9114,hearthgen-0.0.2,2,3.50E-05,0,0.84765047,41,1,28.64755664,0.84765047
4951,gmailchecker-0.0.8,2,3.50E-05,0,0.831819706,41,1,28.63172588,0.831819706
1105,polygon-1.1.0,7,4.60E-05,0.00091,0.820380864,41,3,28.62694728,2.347454701
8575,ndcube-2.1.1,4,4.10E-05,0.00052,0.748362778,46,5,28.62355703,3.683280898
12442,gtfu-1.4.0,6,3.50E-05,0,0.820487891,43,1,28.61826301,0.820487891
9055,gocept-reference-0.11,15,3.50E-05,0,0.64902019,43,1,28.61098934,0.64902019
12054,grafilter-0.4.0,4,3.50E-05,0,0.831454241,41,1,28.60610675,0.831454241
12562,dm-control-1.0.11,16,4.50E-05,0.00046,0.748539899,48,2,28.59496578,1.595839252
3920,hmt-basemodels-0.1.26,7,5.00E-05,0.00091,0.635251383,44,3,28.59040965,1.880998671
3811,htrest-0.1.11,4,3.50E-05,0,0.68333486,38,1,28.57058301,0.68333486
12094,hlbox-1.0.3,5,6.50E-05,0.00046,0.671641247,43,2,28.56016789,1.508116032
13099,hotstepper-1.0.10,9,3.50E-05,0,0.813153908,50,1,28.54217568,0.813153908
3357,hepstats-0.6.0,6,3.50E-05,0,0.923120042,45,1,28.53453447,0.923120042
9656,gtdb-itol-decorate-1.1.0,5,3.50E-05,0,0.82080088,47,1,28.52895026,0.82080088
12558,google-search-api-1.1.14,7,3.50E-05,0,0.761957932,43,1,28.52202017,0.761957932
13341,hyundai-kia-connect-api-3.1.10,4,3.50E-05,0,0.761929262,42,1,28.51482707,0.761929262
5769,zeep-4.2.1,14,7.80E-05,0.00229,0.622049997,43,6,28.49728656,4.409406258
9116,heybooster-toolkit-0.0.37,3,3.50E-05,0,0.827556451,41,1,28.4969162,0.827556451
8399,kiwixstorage-0.8.3,4,3.70E-05,0.00046,0.683694803,45,2,28.49632002,1.310839677
2781,hashback-0.1a3,5,3.50E-05,0,0.671641247,42,1,28.49337336,0.671641247
6492,gridx-egret-0.5.5,10,3.80E-05,0.00046,0.770082614,49,2,28.43868059,1.436081649
10624,gpugpu-1.0.2,4,3.50E-05,0,0.831840922,43,1,28.42732843,0.831840922
5628,herborist-3.3.2,3,3.50E-05,0,0.684178979,48,1,28.40424887,0.684178979
7570,3d-registration-0.4.1,8,3.50E-05,0,0.695211081,50,1,28.38604129,0.695211081
4634,volcengine-1.0.85,9,4.50E-05,0.00046,0.724741604,41,2,28.38532021,1.572760357
11562,gols-1.2.0,5,3.50E-05,0,0.820560069,43,1,28.38317538,0.820560069
7994,cytomine-python-client-2.3.4,11,4.00E-05,0.00046,0.671641247,45,2,28.38278086,1.362658064
5604,httpantry-0.0.6,4,3.50E-05,0,0.700080339,40,1,28.37285992,0.700080339
1336,gmn-python-api-0.0.8,6,3.50E-05,0,0.818840486,43,1,28.36680208,0.818840486
3431,hskl-0.0.2,9,3.50E-05,0,0.847614024,51,1,28.36261624,0.847614024
9860,gpas-0.8.4,6,3.50E-05,0,0.811734282,43,1,28.35620353,0.811734282
8115,toasty-0.18.1,9,3.70E-05,0.00048,0.671641247,49,3,28.33202507,2.115081785
11925,zeus-mcmc-2.5.4,9,4.00E-05,0.00046,0.725424817,51,2,28.31289155,1.561851145
3255,hivemind-presence-0.0.1,2,3.50E-05,0,0.821176301,42,1,28.311291,0.821176301
13307,soothsayer-utils-2022.6.24,9,4.30E-05,0.00094,0.758074482,44,3,28.29905026,2.150084448
8840,hanja-0.13.3,4,3.50E-05,0,0.816476529,44,1,28.29423371,0.816476529
716,fastapi-0.95.1,29,0.000127,0.00852,0.509274366,40,32,28.2791888,23.52831923
9245,hdf5widget-0.1.0,2,3.50E-05,0,0.831809656,43,1,28.27263071,0.831809656
12000,grepme-1.4.0,4,3.50E-05,0,0.820124802,41,1,28.23433934,0.820124802
6766,graphistry-0.28.7,8,3.50E-05,0,0.728348279,45,1,28.22537797,0.728348279
10792,mbed-os-tools-1.8.15,13,5.20E-05,0.00048,0.578495805,42,3,28.21694583,1.770358674
2153,hm-python-0.1.0,5,3.50E-05,0,0.831847307,42,1,28.20425374,0.831847307
7579,sphinx-1.7.5,13,3.70E-05,0.00046,0.46890645,42,2,28.15967555,1.140547697
7405,google-tui-0.1.0,5,3.50E-05,0,0.831843714,41,1,28.13828928,0.831843714
6283,hu-wiwi-grades-0.1.0,5,3.50E-05,0,0.83191283,44,1,28.13751047,0.83191283
10603,gsheetsdb-0.1.13.1,4,3.50E-05,0,0.683490974,41,1,28.11675643,0.683490974
1779,mycapytain-3.0.2,10,4.50E-05,0.00094,0.802642444,42,4,28.09615421,3.256464049
6703,msrest-0.7.1,7,6.10E-05,0.001,0.612067897,42,7,28.09507045,4.168282841
6546,1a23-telemetry-1.0.0,6,3.50E-05,0,0.831812872,42,1,28.08834102,0.831812872
9127,groceries-app-tobiasli-1.0.3,4,3.50E-05,0,0.847611183,43,1,28.08458756,0.847611183
9365,openai-0.11.0,6,6.50E-05,0.00046,0.755717343,44,2,28.0670783,1.466472249
13129,gwent-0.4.0,8,3.50E-05,0,0.811784437,48,1,28.04134088,0.811784437
4452,good-first-issues-2.1.0,5,3.50E-05,0,0.794513356,41,1,28.02753688,0.794513356
11261,hive-metasploit-0.0.1a2,4,3.50E-05,0,0.671641247,42,1,28.02132597,0.671641247
3132,holehe-1.61,6,3.50E-05,0,0.773748334,39,1,28.01438801,0.773748334
3731,adbutils-0.16.2,7,3.70E-05,0.00048,0.767482725,41,3,28.00327536,2.26575845
11293,adbutils-1.2.9,8,5.70E-05,0.00094,0.767482725,41,3,28.00327536,2.18322608
12705,google-deputy-api-python-client-0.0.1,6,3.50E-05,0,0.711010636,38,1,27.9974174,0.711010636
7036,google-api-core-2.8.2,8,4.70E-05,0.00094,0.720813266,39,3,27.99527517,2.187862741
291,apprise-1.3.0,8,5.10E-05,0.00096,0.731503666,41,5,27.98781586,3.748733895
13293,gsea-incontext-notk-0.1.3,5,3.50E-05,0,0.695114764,46,1,27.96172608,0.695114764
13208,guanciale-1.0.20,7,3.50E-05,0,0.683328509,46,1,27.94387656,0.683328509
711,accarbon-0.0.1,4,3.50E-05,0,0.831829973,41,1,27.93932481,0.831829973
1117,acme-1.31.0,9,3.90E-05,0.00046,0.584622174,42,2,27.93767205,1.342670567
3593,acme-1.9.0,10,3.90E-05,0.00046,0.584622174,42,2,27.93767205,1.224273708
6377,hmi-kuberesourcereport-0.8.1,3,3.50E-05,0,0.84765367,40,1,27.92452844,0.84765367
9292,hmi-rabbitmq-0.8.1,3,3.50E-05,0,0.84765367,40,1,27.92452844,0.84765367
10045,httpie-nifcloud-authv4-0.1.0,2,3.50E-05,0,0.831764155,42,1,27.91377991,0.831764155
5013,accloudtant-0.1.4,4,3.50E-05,0,0.710537782,44,1,27.90860548,0.710537782
6266,napari-console-0.0.8,6,3.60E-05,0.00048,0.787068823,41,3,27.90548933,2.286728716
7363,raven-python-lambda-0.1.10,5,4.30E-05,0.00094,0.796737249,41,4,27.90317853,3.271060128
7475,gwcs-0.18.3,8,5.30E-05,0.001,0.748039826,45,6,27.87519425,4.431320724
6054,goldfinchsong-0.1.4,3,3.50E-05,0,0.831608277,41,1,27.87188524,0.831608277
7121,hito-mail-22.11.2,4,3.50E-05,0,0.512895067,44,1,27.87154166,0.512895067
6820,albumentations-1.3.0,9,5.30E-05,0.00139,0.562946372,51,4,27.854466,2.954450787
12776,hovertools-0.1.6,3,3.50E-05,0,0.831553701,42,1,27.85183707,0.831553701
4623,hydro-raster-0.0.5,8,3.80E-05,0.00046,0.831778608,48,2,27.80988313,1.651346727
6732,heputils-0.0.7,6,3.50E-05,0,0.683817364,48,1,27.79453453,0.683817364
7605,hivenetcore-0.1.3,12,5.10E-05,0.00094,0.968671733,42,3,27.76650489,2.90587857
8550,git-submodule-updater-0.0.1,4,3.50E-05,0,0.831822678,40,1,27.76170154,0.831822678
1814,grr-response-core-3.4.6.post7,17,4.70E-05,0.00146,0.671641247,40,5,27.73829808,3.358206235
8375,aas-job-register-downloader-1.1,4,3.50E-05,0,0.968439941,43,1,27.73460722,0.968439941
1185,gtirb-rewriting-0.1.1,8,3.50E-05,0,0.653794061,48,1,27.71318178,0.653794061
4729,go2pdb-1.0.1,6,3.50E-05,0,0.847628559,43,1,27.7094608,0.847628559
9219,hypermodern-python-mikeh-0.1.0,4,3.50E-05,0,0.847663382,41,1,27.67112701,0.847663382
7251,hotmodern-python-0.1.1,4,3.50E-05,0,0.847640365,41,1,27.67110399,0.847640365
8498,hss-server-0.5.4,5,3.50E-05,0,0.690723324,41,1,27.67036942,0.690723324
12009,documenttemplate-4.4,9,3.60E-05,0.00048,0.761330414,41,4,27.66743327,2.673622419
11906,hypermodern-python-course-0.1.0,4,3.50E-05,0,0.831834916,41,1,27.65529854,0.831834916
11626,hypermodern-python-lucasmbastos-0.1.0,4,3.50E-05,0,0.831828405,41,1,27.65529203,0.831828405
11912,hmtest-0.1.0,4,3.50E-05,0,0.83182834,41,1,27.65529197,0.83182834
6757,hypermodern-python-vb-0.1.0,4,3.50E-05,0,0.831814034,41,1,27.65527766,0.831814034
1340,acasclient-2023.1.0,6,3.50E-05,0,0.792528957,43,1,27.63265462,0.792528957
3457,h2o-nitro-altair-0.1.1,2,3.50E-05,0,0.836578929,40,1,27.61580447,0.836578929
10366,acdcli-0.3.2,6,3.50E-05,0,0.61783022,41,1,27.61494247,0.61783022
8917,hitutil-0.5.0,4,3.50E-05,0,0.820792534,43,1,27.60131843,0.820792534
11989,hf-datasets-0.3.0,7,3.50E-05,0,0.632737051,44,1,27.598765,0.632737051
9105,grizzly-framework-0.16.4,8,3.50E-05,0,0.921558903,40,1,27.5899588,0.921558903
3300,gmaps-0.9.0,5,3.50E-05,0,0.779741773,41,1,27.58231663,0.779741773
10409,hnmf-0.2.2,5,3.50E-05,0,0.820659914,49,1,27.55091306,0.820659914
10724,gpcsd-1.0.2,9,3.50E-05,0,0.83658357,49,1,27.54801634,0.83658357
12159,gppc-0.1.7,4,3.50E-05,0,0.831838462,43,1,27.51087587,0.831838462
7261,hypermodern-python-0.2.2,4,3.50E-05,0,0.683180643,41,1,27.50664427,0.683180643
10056,glvis-0.3.3,2,3.50E-05,0,0.691238627,41,1,27.49381348,0.691238627
5495,graphql-to-rest-1.0,3,3.50E-05,0,0.711105068,42,1,27.4906283,0.711105068
2110,glrestore-1.1.1,3,3.50E-05,0,0.848857149,45,1,27.46862298,0.848857149
9419,hardware-tools-0.10.0,8,3.50E-05,0,0.831052323,50,1,27.45858492,0.831052323
1595,hammeroflight-2.1.2,7,3.50E-05,0,0.837092973,50,1,27.45170458,0.837092973
13229,hlink-3.3.0,8,3.50E-05,0,0.663760629,44,1,27.441483,0.663760629
6987,hulk-0.2.2,3,3.50E-05,0,0.695278004,39,1,27.43667352,0.695278004
5830,lambda-requests-1.5,4,5.00E-05,0.00046,0.831368631,43,2,27.42836334,1.663126021
6612,ccdproc-2.4.0,8,4.30E-05,0.00091,0.671641247,49,3,27.42556783,2.019780776
8680,flasgger-0.9.5,9,5.60E-05,0.00139,0.581814652,36,5,27.41849663,3.851585313
5447,hikvisionapi-0.3.2,3,3.50E-05,0,0.683773485,39,1,27.41750661,0.683773485
4128,edgegrid-python-1.3.1,7,4.50E-05,0.00046,0.626230186,41,2,27.40290225,1.399553246
12264,gtsrvd-0.1.1,3,3.50E-05,0,0.832029473,43,1,27.38328792,0.832029473
6096,pydap-3.4.0,9,4.10E-05,0.00091,0.671641247,40,3,27.37983085,2.166333843
3413,gocept-country-2.1,5,3.50E-05,0,0.800609004,41,1,27.36970389,0.800609004
5624,oslo-config-9.1.1,29,0.000115,0.01011,0.671641247,41,33,27.36268989,22.58111842
9935,cwl-upgrader-1.2.4,4,4.00E-05,0.00048,0.792934246,41,3,27.33062407,2.352511889
5703,bg-1.10,13,4.20E-05,0.00046,0.693591019,48,2,27.31961564,1.388640042
3444,hsaquery-0.2.0,7,3.50E-05,0,0.831637666,45,1,27.31318746,0.831637666
10469,goosebib-0.8.1,9,3.50E-05,0,0.830554611,41,1,27.28286863,0.830554611
8464,hass-flair-helper-0.2.0,2,3.50E-05,0,0.847728905,41,1,27.22528809,0.847728905
7092,account-generator-helper-1.0.14,8,3.50E-05,0,0.831722387,41,1,27.21980045,0.831722387
8788,raven-aiohttp-0.7.0,3,5.00E-05,0.00046,0.778441792,38,2,27.21861823,1.462450403
12626,glorpen-docker-exporter-1.0.0,2,3.50E-05,0,0.847599492,41,1,27.20122646,0.847599492
1733,google-search-results-async-2.4.2,5,3.50E-05,0,0.781330171,40,1,27.18250638,0.781330171
11513,hikari-clusters-1.1.3,3,3.50E-05,0,0.667989207,42,1,27.15557017,0.667989207
6189,histolab-0.6.0,7,3.50E-05,0,0.782177769,49,1,27.15549017,0.782177769
5155,http-checks-0.2.1,5,3.50E-05,0,0.670918021,41,1,27.14559371,0.670918021
8887,gunlink-1.0.1,4,3.50E-05,0,0.831822869,41,1,27.14070347,0.831822869
9890,gnscraper-0.0.1,4,3.50E-05,0,0.711056218,43,1,27.12393718,0.711056218
13516,humu-download-1.1.5,4,3.50E-05,0,0.831486295,42,1,27.08254484,0.831486295
2132,gmm-lbd-0.0.4,4,3.50E-05,0,0.695147329,46,1,27.07193472,0.695147329
12974,glycebert-0.0.3,2,3.50E-05,0,0.831772174,43,1,27.04361467,0.831772174
10986,golum-0.2.3,3,3.50E-05,0,0.711405213,46,1,27.03973271,0.711405213
